EMPLOYEE_CODE,COURSE_CODE,TRAINING_DATE,EXPENSE_TYPE_CODE
10090,19501,2018-12-02 00:00:00.0,38
10090,20001,2018-09-05 00:00:00.0,34
10751,15501,2017-04-05 00:00:00.0,34
10751,16001,2017-04-26 00:00:00.0,34
10751,17501,2017-07-13 00:00:00.0,34
10751,18501,2017-05-14 00:00:00.0,38
10751,19501,2017-07-20 00:00:00.0,38
10751,20001,2017-04-14 00:00:00.0,34
10751,24501,2018-08-22 00:00:00.0,38
10751,31501,2017-05-17 00:00:00.0,38
10751,32001,2018-04-18 00:00:00.0,38
10752,13001,2018-02-21 00:00:00.0,35
10752,14501,2018-07-27 00:00:00.0,38
10752,15501,2017-12-10 00:00:00.0,34
10752,18501,2018-01-18 00:00:00.0,38
10752,19001,2017-12-29 00:00:00.0,34
10752,19501,2018-03-21 00:00:00.0,38
10752,20001,2017-12-20 00:00:00.0,34
10752,30001,2018-01-03 00:00:00.0,37
10753,14501,2018-07-18 00:00:00.0,38
10753,15501,2017-11-29 00:00:00.0,34
10753,16501,2017-12-20 00:00:00.0,34
10753,18501,2018-01-07 00:00:00.0,38
10753,19501,2018-03-08 00:00:00.0,38
10753,20001,2017-12-08 00:00:00.0,34
10754,10001,2020-03-14 00:00:00.0,34
10754,14501,2020-07-11 00:00:00.0,38
10754,21001,2017-02-19 00:00:00.0,34
10756,10501,2019-03-13 00:00:00.0,35
10756,14501,2019-10-09 00:00:00.0,38
10756,15501,2019-02-20 00:00:00.0,34
10756,18501,2019-03-31 00:00:00.0,38
10756,19501,2019-06-06 00:00:00.0,38
10756,20001,2019-03-01 00:00:00.0,34
10756,21501,2019-05-30 00:00:00.0,35
10757,14501,2017-06-16 00:00:00.0,38
10757,19501,2017-02-09 00:00:00.0,38
10757,22001,2017-01-12 00:00:00.0,34
10757,22501,2017-08-05 00:00:00.0,34
10758,24501,2018-06-20 00:00:00.0,38
10758,26501,2018-07-20 00:00:00.0,38
10758,31501,2017-05-17 00:00:00.0,38
10758,32001,2018-04-18 00:00:00.0,38
10758,32501,2019-04-17 00:00:00.0,38
10760,19501,2020-06-07 00:00:00.0,38
10760,25001,2020-04-10 00:00:00.0,38
10760,26001,2019-03-10 00:00:00.0,38
10760,30001,2019-11-08 00:00:00.0,37
10760,33001,2020-05-21 00:00:00.0,38
10761,10001,2020-03-14 00:00:00.0,34
10761,14501,2019-07-12 00:00:00.0,38
10761,21001,2019-03-15 00:00:00.0,34
10762,14501,2018-11-21 00:00:00.0,38
10762,15501,2018-04-04 00:00:00.0,34
10762,18501,2018-05-13 00:00:00.0,38
10762,19501,2018-07-12 00:00:00.0,38
10762,20001,2018-04-13 00:00:00.0,34
10780,15501,2018-03-02 00:00:00.0,34
10780,18501,2018-04-11 00:00:00.0,38
10780,19501,2018-06-09 00:00:00.0,38
10146,30001,2020-04-19 00:00:00.0,37
10147,27501,2017-07-20 00:00:00.0,35
10147,28001,2018-08-22 00:00:00.0,35
10147,28501,2019-08-21 00:00:00.0,35
10147,29001,2020-07-16 00:00:00.0,35
10148,27501,2017-07-20 00:00:00.0,35
10148,28001,2018-08-22 00:00:00.0,35
10148,28501,2019-08-21 00:00:00.0,35
10148,29001,2020-07-16 00:00:00.0,35
10149,27501,2017-07-20 00:00:00.0,35
10149,28001,2018-08-22 00:00:00.0,35
10149,28501,2019-08-21 00:00:00.0,35
10149,29001,2020-07-16 00:00:00.0,35
10151,14501,2019-07-24 00:00:00.0,38
10151,15501,2018-12-06 00:00:00.0,34
10151,16501,2018-12-26 00:00:00.0,34
10151,18501,2019-01-16 00:00:00.0,38
10151,19501,2019-03-15 00:00:00.0,38
10151,20001,2018-12-15 00:00:00.0,34
10151,22001,2019-02-21 00:00:00.0,34
10151,22501,2019-09-11 00:00:00.0,34
10152,10501,2018-02-15 00:00:00.0,35
10152,13001,2018-04-14 00:00:00.0,35
10152,14501,2018-09-13 00:00:00.0,38
10152,15501,2018-01-27 00:00:00.0,34
10152,18501,2018-03-07 00:00:00.0,38
10152,19501,2018-05-06 00:00:00.0,38
10152,20001,2018-02-07 00:00:00.0,34
10152,21501,2018-05-02 00:00:00.0,35
10152,32001,2018-05-16 00:00:00.0,38
10152,32501,2019-05-22 00:00:00.0,38
10152,33001,2020-06-18 00:00:00.0,38
10153,10501,2018-07-20 00:00:00.0,35
10153,14501,2017-01-28 00:00:00.0,38
10153,21501,2018-10-10 00:00:00.0,35
10154,13001,2017-06-21 00:00:00.0,35
10154,14501,2017-11-22 00:00:00.0,38
10154,15501,2017-04-05 00:00:00.0,34
10154,18501,2017-05-14 00:00:00.0,38
10154,19001,2017-04-26 00:00:00.0,34
10154,19501,2017-07-13 00:00:00.0,38
10154,20001,2017-04-14 00:00:00.0,34
10154,30001,2017-04-29 00:00:00.0,37
10155,10501,2018-09-14 00:00:00.0,35
10155,13001,2018-11-07 00:00:00.0,35
10155,14501,2019-04-12 00:00:00.0,38
10155,15501,2018-08-26 00:00:00.0,34
10155,18501,2018-10-04 00:00:00.0,38
10155,19501,2018-12-12 00:00:00.0,38
10213,18501,2020-05-25 00:00:00.0,38
10213,19501,2020-07-31 00:00:00.0,38
10213,20001,2020-04-25 00:00:00.0,34
10213,21501,2020-07-24 00:00:00.0,35
10214,14501,2018-05-24 00:00:00.0,38
10214,15501,2017-10-07 00:00:00.0,34
10214,18501,2017-11-15 00:00:00.0,38
10343,32501,2019-04-17 00:00:00.0,38
10343,33001,2020-05-21 00:00:00.0,38
10344,14501,2018-12-26 00:00:00.0,38
10344,15501,2018-05-10 00:00:00.0,34
10344,17001,2018-05-30 00:00:00.0,34
10344,18501,2018-06-20 00:00:00.0,38
10344,19501,2018-08-17 00:00:00.0,38
10344,20001,2018-05-19 00:00:00.0,34
10344,30001,2019-03-15 00:00:00.0,37
10344,30501,2020-06-13 00:00:00.0,38
10344,33001,2020-05-21 00:00:00.0,38
10345,10501,2018-11-21 00:00:00.0,35
10345,13001,2019-01-16 00:00:00.0,35
10345,21501,2019-02-07 00:00:00.0,35
10345,26501,2018-05-16 00:00:00.0,38
10345,30501,2018-06-20 00:00:00.0,38
10345,31501,2017-03-22 00:00:00.0,38
10345,32001,2018-02-21 00:00:00.0,38
10345,32501,2019-02-20 00:00:00.0,38
10345,33001,2020-03-19 00:00:00.0,38
10346,14501,2017-08-02 00:00:00.0,38
10346,16001,2017-01-05 00:00:00.0,34
10346,17501,2017-03-24 00:00:00.0,34
10346,18501,2017-01-26 00:00:00.0,38
10346,19501,2017-03-31 00:00:00.0,38
10346,26501,2018-05-16 00:00:00.0,38
10346,30501,2018-06-20 00:00:00.0,38
10346,31501,2017-03-22 00:00:00.0,38
10346,32001,2018-02-21 00:00:00.0,38
10346,32501,2019-02-20 00:00:00.0,38
10346,33001,2020-03-19 00:00:00.0,38
10347,14501,2018-10-18 00:00:00.0,38
10347,15501,2018-03-03 00:00:00.0,34
10347,16001,2018-03-22 00:00:00.0,34
10347,17501,2018-06-06 00:00:00.0,34
10347,18501,2018-04-11 00:00:00.0,38
10347,19501,2018-06-10 00:00:00.0,38
10347,20001,2018-03-14 00:00:00.0,34
10347,26501,2018-05-16 00:00:00.0,38
10347,30501,2018-06-20 00:00:00.0,38
10347,32001,2018-02-21 00:00:00.0,38
10347,32501,2019-02-20 00:00:00.0,38
10347,33001,2020-03-19 00:00:00.0,38
10348,14501,2018-06-13 00:00:00.0,38
10348,15501,2017-10-25 00:00:00.0,34
10348,16001,2017-11-15 00:00:00.0,34
10348,17501,2018-02-01 00:00:00.0,34
10348,18501,2017-12-03 00:00:00.0,38
10726,14501,2017-06-14 00:00:00.0,38
10726,19501,2017-02-04 00:00:00.0,38
10726,24501,2019-09-07 00:00:00.0,38
10726,25001,2019-11-15 00:00:00.0,38
10726,25501,2020-02-14 00:00:00.0,38
10726,26001,2019-02-23 00:00:00.0,38
10726,32501,2019-04-17 00:00:00.0,38
10483,20001,2019-01-09 00:00:00.0,34
10483,23001,2019-04-21 00:00:00.0,34
10484,10501,2018-05-16 00:00:00.0,35
10484,13001,2018-07-12 00:00:00.0,35
10484,14501,2018-12-12 00:00:00.0,38
10484,15501,2018-04-26 00:00:00.0,34
10484,18501,2018-06-06 00:00:00.0,38
10484,19501,2018-08-10 00:00:00.0,38
10484,20001,2018-05-05 00:00:00.0,34
10484,21501,2018-08-03 00:00:00.0,35
10484,32501,2019-03-20 00:00:00.0,38
10484,33001,2020-04-16 00:00:00.0,38
10486,10501,2018-05-16 00:00:00.0,35
10486,14501,2018-12-12 00:00:00.0,38
10486,15501,2018-04-26 00:00:00.0,34
10486,18501,2018-06-06 00:00:00.0,38
10486,19501,2018-08-10 00:00:00.0,38
10486,20001,2018-05-05 00:00:00.0,34
10486,21501,2018-08-03 00:00:00.0,35
10486,31501,2017-04-20 00:00:00.0,38
10486,32001,2018-03-21 00:00:00.0,38
10486,32501,2019-03-20 00:00:00.0,38
10486,33001,2020-04-16 00:00:00.0,38
10487,10501,2019-01-02 00:00:00.0,35
10487,13001,2019-02-27 00:00:00.0,35
10487,15501,2018-12-12 00:00:00.0,34
10487,21501,2019-03-21 00:00:00.0,35
10523,18501,2018-11-11 00:00:00.0,38
10523,19501,2019-01-10 00:00:00.0,38
10523,20001,2018-10-12 00:00:00.0,34
10523,22001,2018-12-19 00:00:00.0,34
10523,22501,2019-07-10 00:00:00.0,34
10524,14501,2020-05-09 00:00:00.0,38
10524,15501,2019-09-22 00:00:00.0,34
10524,16501,2019-10-11 00:00:00.0,34
10524,18501,2019-10-31 00:00:00.0,38
10524,19501,2020-01-01 00:00:00.0,38
10524,20001,2019-10-02 00:00:00.0,34
10525,10001,2018-08-01 00:00:00.0,34
10525,14501,2019-02-27 00:00:00.0,38
10525,15501,2018-07-12 00:00:00.0,34
10525,18501,2018-08-22 00:00:00.0,38
10525,19501,2018-10-19 00:00:00.0,38
10525,20001,2018-07-21 00:00:00.0,34
10525,20501,2018-09-27 00:00:00.0,34
10525,21001,2019-04-17 00:00:00.0,34
10526,15501,2020-05-10 00:00:00.0,34
10526,16001,2020-05-29 00:00:00.0,34
10526,18501,2020-06-18 00:00:00.0,38
10526,20001,2020-05-28 00:00:00.0,34
10526,33001,2020-05-21 00:00:00.0,38
10527,14501,2018-09-13 00:00:00.0,38
10527,15501,2018-01-27 00:00:00.0,34
10527,16001,2018-02-15 00:00:00.0,34
10527,17501,2018-05-02 00:00:00.0,34
10324,19501,2020-05-04 00:00:00.0,38
10324,20001,2020-02-05 00:00:00.0,34
10324,30001,2020-02-19 00:00:00.0,37
10325,14501,2019-12-25 00:00:00.0,38
10325,15501,2019-05-08 00:00:00.0,34
10325,18501,2019-06-16 00:00:00.0,38
10325,19001,2019-05-29 00:00:00.0,34
10325,19501,2019-08-15 00:00:00.0,38
10325,20001,2019-05-17 00:00:00.0,34
10325,30001,2019-06-01 00:00:00.0,37
10326,14501,2017-08-23 00:00:00.0,38
10326,15501,2017-01-05 00:00:00.0,34
10326,18501,2017-02-13 00:00:00.0,38
10326,19001,2017-01-26 00:00:00.0,34
10326,19501,2017-04-13 00:00:00.0,38
10326,20001,2017-01-14 00:00:00.0,34
10326,30001,2017-01-29 00:00:00.0,37
10327,14501,2017-05-17 00:00:00.0,38
10327,19501,2017-01-07 00:00:00.0,38
10327,22501,2017-07-05 00:00:00.0,34
10330,14501,2019-04-26 00:00:00.0,38
10330,15501,2018-09-09 00:00:00.0,34
10330,16501,2018-09-28 00:00:00.0,34
10330,18501,2018-10-18 00:00:00.0,38
10330,19501,2018-12-19 00:00:00.0,38
10330,20001,2018-09-19 00:00:00.0,34
10331,15501,2020-02-06 00:00:00.0,34
10331,16501,2020-02-26 00:00:00.0,34
10331,18501,2020-03-19 00:00:00.0,38
10331,19501,2020-05-16 00:00:00.0,38
10331,20001,2020-02-15 00:00:00.0,34
10332,14501,2019-08-21 00:00:00.0,38
10332,15501,2019-01-02 00:00:00.0,34
10332,16501,2019-01-23 00:00:00.0,34
10332,18501,2019-02-10 00:00:00.0,38
10332,19501,2019-04-11 00:00:00.0,38
10332,20001,2019-01-11 00:00:00.0,34
10333,10001,2020-03-14 00:00:00.0,34
10333,14501,2019-07-12 00:00:00.0,38
10333,21001,2019-03-15 00:00:00.0,34
10334,10001,2019-05-08 00:00:00.0,34
10334,14501,2019-12-04 00:00:00.0,38
10334,15501,2019-04-18 00:00:00.0,34
10334,18501,2019-05-29 00:00:00.0,38
10334,19501,2019-07-26 00:00:00.0,38
10334,20001,2019-04-27 00:00:00.0,34
10334,20501,2019-07-04 00:00:00.0,34
10334,21001,2020-01-22 00:00:00.0,34
10335,13501,2020-01-08 00:00:00.0,34
10335,15001,2020-01-11 00:00:00.0,37
10335,15501,2019-12-18 00:00:00.0,34
10335,18501,2020-01-26 00:00:00.0,38
10335,19501,2020-04-17 00:00:00.0,38
10335,20001,2019-12-27 00:00:00.0,34
10335,23001,2020-04-10 00:00:00.0,34
10518,15001,2018-07-07 00:00:00.0,37
10246,26501,2018-05-16 00:00:00.0,38
10246,30501,2018-06-20 00:00:00.0,38
10246,31501,2017-03-22 00:00:00.0,38
10246,32001,2018-02-21 00:00:00.0,38
10246,32501,2019-02-20 00:00:00.0,38
10246,33001,2020-03-19 00:00:00.0,38
10247,14501,2020-01-29 00:00:00.0,38
10247,15501,2019-06-12 00:00:00.0,34
10247,16001,2019-07-03 00:00:00.0,34
10247,17501,2019-09-19 00:00:00.0,34
10247,18501,2019-07-21 00:00:00.0,38
10247,19501,2019-09-26 00:00:00.0,38
10247,20001,2019-06-21 00:00:00.0,34
10247,26501,2020-01-22 00:00:00.0,38
10247,30501,2019-07-20 00:00:00.0,38
10247,33001,2020-03-19 00:00:00.0,38
10248,27501,2017-07-20 00:00:00.0,35
10248,28001,2018-08-22 00:00:00.0,35
10248,28501,2019-08-21 00:00:00.0,35
10248,29001,2020-07-16 00:00:00.0,35
10250,14501,2018-09-05 00:00:00.0,38
10250,15501,2018-01-18 00:00:00.0,34
10250,16501,2018-02-07 00:00:00.0,34
10250,18501,2018-02-28 00:00:00.0,38
10250,19501,2018-04-27 00:00:00.0,38
10250,20001,2018-01-27 00:00:00.0,34
10250,22001,2018-04-05 00:00:00.0,34
10250,22501,2018-10-24 00:00:00.0,34
10252,14501,2017-06-30 00:00:00.0,38
10252,19501,2017-02-23 00:00:00.0,38
10252,22001,2017-01-26 00:00:00.0,34
10252,22501,2017-08-19 00:00:00.0,34
10254,10001,2020-03-14 00:00:00.0,34
10254,14501,2020-07-11 00:00:00.0,38
10254,21001,2019-03-15 00:00:00.0,34
10256,19501,2019-09-12 00:00:00.0,38
10256,24501,2020-02-13 00:00:00.0,38
10256,25501,2020-04-13 00:00:00.0,38
10256,26001,2019-11-14 00:00:00.0,38
10256,30001,2019-03-15 00:00:00.0,37
10256,32501,2019-04-17 00:00:00.0,38
10256,33001,2020-05-21 00:00:00.0,38
10257,15501,2020-05-28 00:00:00.0,34
10257,16001,2020-06-18 00:00:00.0,34
10257,18501,2020-07-06 00:00:00.0,38
10257,20001,2020-06-06 00:00:00.0,34
10257,33001,2020-05-21 00:00:00.0,38
10258,14501,2019-04-24 00:00:00.0,38
10258,15501,2018-08-31 00:00:00.0,34
10258,16001,2018-09-19 00:00:00.0,34
10258,17501,2018-12-05 00:00:00.0,34
10258,18501,2018-10-10 00:00:00.0,38
10660,17501,2018-02-16 00:00:00.0,34
10660,18501,2017-08-25 00:00:00.0,38
10660,24001,2019-11-06 00:00:00.0,35
10660,24501,2018-07-14 00:00:00.0,38
10660,25001,2017-11-11 00:00:00.0,38
10660,30001,2020-02-15 00:00:00.0,37
10660,32501,2019-04-17 00:00:00.0,38
10068,18501,2018-02-21 00:00:00.0,38
10068,19501,2018-04-21 00:00:00.0,38
10068,20001,2018-01-21 00:00:00.0,34
10068,24501,2018-07-20 00:00:00.0,38
10068,25001,2018-08-22 00:00:00.0,38
10068,32001,2018-04-18 00:00:00.0,38
10068,32501,2019-04-17 00:00:00.0,38
10068,33001,2020-05-21 00:00:00.0,38
10069,24501,2018-06-20 00:00:00.0,38
10069,25001,2018-08-22 00:00:00.0,38
10069,25501,2018-07-20 00:00:00.0,38
10069,30501,2018-10-20 00:00:00.0,38
10069,31501,2017-05-17 00:00:00.0,38
10069,32001,2018-04-18 00:00:00.0,38
10069,32501,2019-04-17 00:00:00.0,38
10069,33001,2020-05-21 00:00:00.0,38
10070,13501,2018-05-03 00:00:00.0,34
10070,14501,2018-11-29 00:00:00.0,38
10070,15001,2018-05-09 00:00:00.0,37
10070,15501,2018-04-14 00:00:00.0,34
10070,18501,2018-05-23 00:00:00.0,38
10070,19501,2018-08-12 00:00:00.0,38
10070,20001,2018-04-25 00:00:00.0,34
10070,23001,2018-08-05 00:00:00.0,34
10071,10501,2019-03-29 00:00:00.0,35
10071,13001,2019-05-22 00:00:00.0,35
10071,14501,2019-10-25 00:00:00.0,38
10071,15501,2019-03-10 00:00:00.0,34
10071,18501,2019-04-18 00:00:00.0,38
10071,19501,2019-06-26 00:00:00.0,38
10071,20001,2019-03-20 00:00:00.0,34
10071,21501,2019-06-19 00:00:00.0,35
10071,32501,2019-04-17 00:00:00.0,38
10071,33001,2020-05-21 00:00:00.0,38
10073,24501,2018-07-20 00:00:00.0,38
10073,25001,2018-08-22 00:00:00.0,38
10073,31501,2017-05-17 00:00:00.0,38
10073,32001,2018-04-18 00:00:00.0,38
10073,32501,2019-04-17 00:00:00.0,38
10073,33001,2020-05-21 00:00:00.0,38
10074,24501,2018-07-20 00:00:00.0,38
10074,25001,2018-08-22 00:00:00.0,38
10074,31501,2017-05-17 00:00:00.0,38
10074,32001,2018-04-18 00:00:00.0,38
10074,32501,2019-04-17 00:00:00.0,38
10074,33001,2020-05-21 00:00:00.0,38
10075,10501,2017-03-08 00:00:00.0,35
10075,13001,2017-05-03 00:00:00.0,35
10049,16001,2017-02-11 00:00:00.0,34
10049,17501,2017-05-03 00:00:00.0,34
10049,18501,2017-03-02 00:00:00.0,38
10049,19501,2017-05-10 00:00:00.0,38
10307,32501,2019-03-20 00:00:00.0,38
10307,33001,2020-04-16 00:00:00.0,38
10308,27501,2017-07-20 00:00:00.0,35
10308,28001,2018-08-22 00:00:00.0,35
10308,28501,2019-08-21 00:00:00.0,35
10308,29001,2020-07-16 00:00:00.0,35
10309,14501,2019-05-01 00:00:00.0,38
10309,15501,2018-09-12 00:00:00.0,34
10309,16501,2018-10-03 00:00:00.0,34
10309,18501,2018-10-21 00:00:00.0,38
10309,19501,2018-12-20 00:00:00.0,38
10309,20001,2018-09-21 00:00:00.0,34
10309,22001,2018-11-28 00:00:00.0,34
10309,22501,2019-06-19 00:00:00.0,34
10310,14501,2019-03-20 00:00:00.0,38
10310,15501,2018-08-02 00:00:00.0,34
10310,16501,2018-08-22 00:00:00.0,34
10310,18501,2018-09-12 00:00:00.0,38
10310,19501,2018-11-09 00:00:00.0,38
10310,20001,2018-08-11 00:00:00.0,34
10310,22001,2018-10-18 00:00:00.0,34
10310,22501,2019-05-08 00:00:00.0,34
10312,13001,2018-07-11 00:00:00.0,35
10312,14501,2018-12-12 00:00:00.0,38
10312,15501,2018-04-25 00:00:00.0,34
10312,16501,2018-05-16 00:00:00.0,34
10312,18501,2018-06-03 00:00:00.0,38
10312,19501,2018-08-02 00:00:00.0,38
10312,20001,2018-05-04 00:00:00.0,34
10313,13001,2017-01-07 00:00:00.0,35
10313,14501,2017-06-07 00:00:00.0,38
10313,19501,2017-01-29 00:00:00.0,38
10314,11001,2020-04-19 00:00:00.0,37
10314,15501,2020-03-26 00:00:00.0,34
10314,16501,2020-04-16 00:00:00.0,34
10314,18501,2020-05-04 00:00:00.0,38
10314,19501,2020-07-10 00:00:00.0,38
10314,20001,2020-04-04 00:00:00.0,34
10314,23501,2020-07-03 00:00:00.0,34
10315,11001,2020-06-04 00:00:00.0,37
10315,15501,2020-05-08 00:00:00.0,34
10315,16501,2020-06-11 00:00:00.0,34
10315,18501,2020-06-18 00:00:00.0,38
10315,20001,2020-05-17 00:00:00.0,34
10316,14501,2019-10-03 00:00:00.0,38
10316,15501,2019-02-16 00:00:00.0,34
10316,16501,2019-03-07 00:00:00.0,34
10316,18501,2019-03-27 00:00:00.0,38
10316,19501,2019-05-26 00:00:00.0,38
10512,14501,2018-09-26 00:00:00.0,38
10512,15501,2018-02-08 00:00:00.0,34
10512,16001,2018-02-28 00:00:00.0,34
10512,17501,2018-05-18 00:00:00.0,34
10512,18501,2018-03-21 00:00:00.0,38
10512,19501,2018-05-25 00:00:00.0,38
10512,20001,2018-02-17 00:00:00.0,34
10512,24501,2018-06-20 00:00:00.0,38
10512,26501,2018-07-20 00:00:00.0,38
10512,32001,2018-05-16 00:00:00.0,38
10512,32501,2019-05-22 00:00:00.0,38
10512,33001,2020-06-18 00:00:00.0,38
10513,15501,2020-01-29 00:00:00.0,34
10513,16501,2020-02-19 00:00:00.0,34
10513,18501,2020-03-09 00:00:00.0,38
10513,19501,2020-05-08 00:00:00.0,38
10513,20001,2020-02-07 00:00:00.0,34
10514,24501,2018-06-20 00:00:00.0,38
10514,25001,2018-07-20 00:00:00.0,38
10514,25501,2018-08-22 00:00:00.0,38
10514,31501,2017-06-21 00:00:00.0,38
10514,32001,2018-05-16 00:00:00.0,38
10514,32501,2019-05-22 00:00:00.0,38
10514,33001,2020-06-18 00:00:00.0,38
10515,14501,2019-09-19 00:00:00.0,38
10515,15501,2019-02-02 00:00:00.0,34
10515,16001,2019-02-21 00:00:00.0,34
10515,17501,2019-05-08 00:00:00.0,34
10515,18501,2019-03-13 00:00:00.0,38
10515,19501,2019-05-12 00:00:00.0,38
10515,20001,2019-02-13 00:00:00.0,34
10515,24501,2019-07-20 00:00:00.0,38
10515,25001,2019-08-21 00:00:00.0,38
10515,25501,2019-09-20 00:00:00.0,38
10515,32501,2019-05-22 00:00:00.0,38
10515,33001,2020-06-18 00:00:00.0,38
10516,24501,2018-06-20 00:00:00.0,38
10516,25001,2018-07-20 00:00:00.0,38
10516,25501,2018-08-22 00:00:00.0,38
10516,30501,2018-09-20 00:00:00.0,38
10516,31501,2017-06-21 00:00:00.0,38
10516,32001,2018-05-16 00:00:00.0,38
10516,32501,2019-05-22 00:00:00.0,38
10516,33001,2020-06-18 00:00:00.0,38
10517,14501,2019-01-23 00:00:00.0,38
10517,15501,2018-06-07 00:00:00.0,34
10517,16501,2018-06-27 00:00:00.0,34
10517,18501,2018-07-18 00:00:00.0,38
10517,19501,2018-09-14 00:00:00.0,38
10517,20001,2018-06-16 00:00:00.0,34
10517,22001,2018-08-23 00:00:00.0,34
10517,22501,2019-03-13 00:00:00.0,34
10518,13501,2018-07-04 00:00:00.0,34
10518,14001,2019-09-14 00:00:00.0,35
10518,14501,2019-01-30 00:00:00.0,38
10163,33001,2020-06-18 00:00:00.0,38
10164,14501,2018-01-10 00:00:00.0,38
10164,15501,2017-05-24 00:00:00.0,34
10164,16001,2017-06-14 00:00:00.0,34
10164,17501,2017-08-31 00:00:00.0,34
10164,18501,2017-07-02 00:00:00.0,38
10164,19501,2017-09-07 00:00:00.0,38
10648,15501,2017-02-02 00:00:00.0,34
10648,18501,2017-03-12 00:00:00.0,38
10648,19501,2017-06-01 00:00:00.0,38
10648,20001,2017-02-11 00:00:00.0,34
10648,23001,2017-05-25 00:00:00.0,34
10649,13501,2017-07-19 00:00:00.0,34
10649,14501,2018-02-14 00:00:00.0,38
10649,15001,2017-07-26 00:00:00.0,37
10649,15501,2017-06-30 00:00:00.0,34
10649,18501,2017-08-09 00:00:00.0,38
10649,19501,2017-10-28 00:00:00.0,38
10649,20001,2017-07-09 00:00:00.0,34
10649,23001,2017-10-21 00:00:00.0,34
10650,15001,2019-02-15 00:00:00.0,37
10650,18501,2019-04-17 00:00:00.0,38
10650,20001,2020-04-12 00:00:00.0,34
10650,23001,2020-02-15 00:00:00.0,34
10651,13501,2020-05-22 00:00:00.0,34
10651,14001,2019-09-14 00:00:00.0,35
10651,15001,2019-02-07 00:00:00.0,37
10651,18501,2019-04-12 00:00:00.0,38
10651,20001,2020-04-06 00:00:00.0,34
10651,23001,2020-02-07 00:00:00.0,34
10654,14501,2017-05-10 00:00:00.0,38
10654,19501,2017-01-06 00:00:00.0,38
10655,14501,2020-03-19 00:00:00.0,38
10655,15501,2019-07-31 00:00:00.0,34
10655,18501,2019-09-08 00:00:00.0,38
10655,19501,2019-11-07 00:00:00.0,38
10655,20001,2019-08-09 00:00:00.0,34
10655,24501,2019-09-07 00:00:00.0,38
10655,25001,2019-11-15 00:00:00.0,38
10655,25501,2020-02-14 00:00:00.0,38
10655,33001,2020-04-16 00:00:00.0,38
10656,14501,2018-07-12 00:00:00.0,38
10656,15501,2018-02-07 00:00:00.0,34
10656,18501,2018-02-14 00:00:00.0,38
10656,19501,2018-02-21 00:00:00.0,38
10656,26501,2018-05-12 00:00:00.0,38
10657,13501,2018-06-29 00:00:00.0,34
10657,15501,2018-05-30 00:00:00.0,34
10657,17001,2018-06-15 00:00:00.0,34
10657,23001,2018-08-16 00:00:00.0,34
10658,13501,2018-10-19 00:00:00.0,34
10658,15001,2019-03-08 00:00:00.0,37
10658,15501,2018-09-12 00:00:00.0,34
10658,20001,2018-09-26 00:00:00.0,34
10658,25001,2018-09-19 00:00:00.0,38
10659,15001,2018-09-22 00:00:00.0,37
10659,15501,2017-08-16 00:00:00.0,34
10659,16001,2017-08-23 00:00:00.0,34
10659,18501,2018-05-18 00:00:00.0,38
10660,15501,2017-08-16 00:00:00.0,34
10660,16001,2017-09-28 00:00:00.0,34
10660,17001,2017-09-09 00:00:00.0,34
10117,19501,2019-04-12 00:00:00.0,38
10117,20001,2019-01-05 00:00:00.0,34
10117,24501,2019-07-20 00:00:00.0,38
10117,25001,2019-08-21 00:00:00.0,38
10117,25501,2019-09-20 00:00:00.0,38
10117,32501,2019-05-22 00:00:00.0,38
10117,33001,2020-06-18 00:00:00.0,38
10118,14501,2018-09-13 00:00:00.0,38
10118,15501,2018-01-27 00:00:00.0,34
10118,16001,2018-02-15 00:00:00.0,34
10118,17501,2018-05-02 00:00:00.0,34
10118,18501,2018-03-07 00:00:00.0,38
10118,19501,2018-05-06 00:00:00.0,38
10118,20001,2018-02-07 00:00:00.0,34
10118,24501,2018-06-20 00:00:00.0,38
10118,25001,2018-07-20 00:00:00.0,38
10118,25501,2018-08-22 00:00:00.0,38
10118,32001,2018-05-16 00:00:00.0,38
10118,32501,2019-05-22 00:00:00.0,38
10118,33001,2020-06-18 00:00:00.0,38
10119,10501,2020-04-09 00:00:00.0,35
10119,13001,2020-06-05 00:00:00.0,35
10119,14501,2018-09-13 00:00:00.0,38
10119,15501,2018-01-27 00:00:00.0,34
10119,16001,2018-02-15 00:00:00.0,34
10119,17501,2018-05-02 00:00:00.0,34
10119,18501,2018-03-07 00:00:00.0,38
10119,19501,2018-05-06 00:00:00.0,38
10119,20001,2018-02-07 00:00:00.0,34
10119,21501,2020-06-27 00:00:00.0,35
10119,24501,2018-06-20 00:00:00.0,38
10119,25001,2018-07-20 00:00:00.0,38
10119,25501,2018-08-22 00:00:00.0,38
10119,30501,2018-09-20 00:00:00.0,38
10119,32001,2018-05-16 00:00:00.0,38
10119,32501,2019-05-22 00:00:00.0,38
10119,33001,2020-06-18 00:00:00.0,38
10120,15501,2020-06-25 00:00:00.0,34
10120,16001,2020-07-09 00:00:00.0,34
10120,18501,2020-07-27 00:00:00.0,38
10120,20001,2020-06-27 00:00:00.0,34
10120,33001,2020-06-18 00:00:00.0,38
10121,14501,2018-09-14 00:00:00.0,38
10121,15501,2018-01-28 00:00:00.0,34
10121,16001,2018-02-16 00:00:00.0,34
10121,17501,2018-05-09 00:00:00.0,34
10121,18501,2018-03-08 00:00:00.0,38
