CURRENT_YEAR,EMPLOYEE_CODE,POSITION_CODE,DEPARTMENT_CODE,DAYS_WITH_COMPANY,COMMUTE_TIME,AGE_BEGIN_PERIOD,GENDER_CODE,ATTRITION,PERIOD_TOTAL_DAYS,STARTING_SALARY,ENDING_SALARY,NB_INCREASES,BONUS,NB_BONUS,VACATION_DAYS_TAKEN,SICK_DAYS_TAKEN,PROMOTIONS,NB_MANAGERS,DAYS_IN_POSITION,DAYS_SINCE_LAST_RAISE,RANKING_CODE,OVERTIME,DBLOVERTIME,TRAVEL,NUMBER_OF_CLASSES
2019,10071,5300,390,300,17,58,1,0,300,80000.00,80000.00,0,0.0,0,0.0,6.0,0,1,300,300,3,0.0,0.0,0.0,9
2019,10269,5000,370,90,44,28,1,0,90,33000.00,33000.00,0,0.0,0,0.0,2.0,0,1,90,90,3,0.0,0.0,0.0,4
2019,10442,5500,390,300,21,22,0,0,300,27500.00,27500.00,0,0.0,0,0.0,5.5,0,1,300,300,3,0.0,0.0,0.0,11
2019,10578,1500,300,2035,11,46,0,0,330,132923.08,136153.85,1,0.0,0,10.0,9.0,0,1,2035,210,3,0.0,0.0,0.0,1
2019,10407,5500,390,300,19,25,1,0,300,27500.00,27500.00,0,0.0,0,0.0,9.0,0,1,300,300,3,0.0,0.0,0.0,9
2019,10289,1400,380,2250,31,45,0,0,330,150461.54,154153.85,1,0.0,0,20.0,9.0,0,1,2250,60,3,0.0,0.0,0.0,1
2019,10117,5600,390,365,15,30,0,0,330,38500.00,40538.46,1,0.0,0,15.0,7.5,0,1,365,0,3,0.0,0.0,0.0,10
2019,10149,1800,220,2765,15,44,0,0,330,154153.85,157846.15,1,0.0,0,20.0,7.5,0,1,2765,210,3,0.0,0.0,0.0,1
2019,10264,2500,320,210,22,27,1,0,210,49500.00,49500.00,0,0.0,0,0.0,3.0,0,1,210,210,3,0.0,0.0,0.0,7
2019,10291,1800,220,2370,18,57,1,0,330,150461.54,154153.85,1,0.0,0,19.0,12.0,0,1,2370,300,3,0.0,0.0,0.0,1
2019,10355,5500,390,30,21,27,1,0,30,27500.00,27500.00,0,0.0,0,0.0,2.0,0,1,30,30,3,0.0,0.0,0.0,3
2019,10382,1300,320,2555,10,48,1,0,330,154153.85,157846.15,1,0.0,0,20.0,12.0,0,1,2555,0,3,0.0,0.0,0.0,1
2019,10478,4300,340,0,35,38,1,0,0,45000.00,45000.00,0,0.0,0,0.0,0.0,0,1,0,0,3,0.0,0.0,0.0,1
2019,10756,4600,360,394,20,56,0,0,329,49500.00,49500.00,0,0.0,0,0.0,5.5,0,1,329,329,3,0.0,0.0,0.0,7
2019,10125,1200,200,3770,13,49,1,0,330,189230.77,191923.08,1,0.0,0,20.0,14.5,0,1,3770,120,3,0.0,0.0,0.0,1
2019,10157,3700,350,180,25,22,0,0,180,22000.00,22000.00,0,0.0,0,0.0,4.0,0,1,180,180,3,0.0,0.0,0.0,5
2019,10558,2500,320,270,28,25,1,0,270,45000.00,45000.00,0,0.0,0,0.0,5.0,0,1,270,270,3,0.0,0.0,0.0,8
2019,10581,1700,340,2005,8,47,0,0,330,132923.08,136153.85,1,0.0,0,20.0,11.0,0,1,2005,180,3,0.0,0.0,0.0,1
2019,10218,4200,330,30,35,44,0,0,30,25300.00,25300.00,0,0.0,0,0.0,1.0,0,1,30,30,3,0.0,0.0,0.0,4
2019,10413,1700,340,1915,27,47,1,0,330,146769.23,150461.54,1,0.0,0,10.0,10.0,0,1,1915,90,3,0.0,0.0,0.0,1
2019,10169,1700,340,2340,17,42,0,0,330,150461.54,154153.85,1,0.0,0,28.0,12.0,0,1,2340,150,3,0.0,0.0,0.0,1
2019,10194,1600,330,1885,31,47,0,0,330,146769.23,150461.54,1,0.0,0,20.0,9.0,0,1,1885,60,3,0.0,0.0,0.0,1
2019,10233,5500,390,210,40,24,0,0,210,27500.00,27500.00,0,0.0,0,0.0,2.0,0,1,210,210,3,0.0,0.0,0.0,7
2019,10308,1500,300,2035,31,44,1,0,330,146769.23,150461.54,1,0.0,0,25.0,10.5,0,1,2035,210,3,0.0,0.0,0.0,1
2019,10497,3800,300,30,8,30,1,0,30,33000.00,33000.00,0,0.0,0,0.0,0.0,0,1,30,30,3,0.0,0.0,0.0,3
2019,10130,1800,220,1915,44,45,0,0,330,146769.23,150461.54,1,0.0,0,20.0,16.0,0,1,1915,90,3,0.0,0.0,0.0,1
2019,10322,2600,320,90,17,23,1,0,90,22000.00,22000.00,0,0.0,0,0.0,0.5,0,1,90,90,3,0.0,0.0,0.0,5
2019,10290,1500,300,2490,29,43,1,0,330,150461.54,154153.85,1,0.0,0,20.0,7.5,0,1,2490,300,3,0.0,0.0,0.0,1
2019,10159,5000,370,270,22,35,0,0,270,33000.00,33000.00,0,0.0,0,0.0,6.0,0,1,270,270,3,0.0,0.0,0.0,6
2019,10368,1800,220,3950,9,48,1,0,330,165230.77,168923.08,1,0.0,0,20.0,11.0,0,1,3950,300,3,0.0,0.0,0.0,1
2019,10410,1400,380,1825,9,40,1,0,330,146769.23,150461.54,1,0.0,0,20.0,9.0,0,1,1825,0,3,0.0,0.0,0.0,1
2019,10193,1400,380,2125,21,43,0,0,330,146769.23,150461.54,1,0.0,0,28.0,8.0,0,1,2125,300,3,0.0,0.0,0.0,1
2019,10412,1600,330,2035,20,44,0,0,330,146769.23,150461.54,1,0.0,0,20.0,9.0,0,1,2035,210,3,0.0,0.0,0.0,1
2019,10231,5700,390,60,6,45,1,0,60,49500.00,49500.00,0,0.0,0,0.0,1.5,0,1,60,60,3,0.0,0.0,0.0,4
2019,10273,5500,390,330,33,24,1,0,330,27500.00,27500.00,0,0.0,0,4.0,5.5,0,1,330,330,3,0.0,0.0,0.0,10
2019,10596,1300,320,1974,30,45,1,0,330,132923.08,136153.85,1,0.0,0,22.0,10.5,0,1,1974,150,3,0.0,0.0,0.0,1
2019,10428,4200,330,180,34,49,0,0,180,25300.00,25300.00,0,0.0,0,0.0,5.5,0,1,180,180,3,0.0,0.0,0.0,6
2019,10282,2400,320,210,40,32,1,0,210,35000.00,35000.00,0,0.0,0,0.0,7.0,0,1,210,210,3,0.0,0.0,0.0,7
2019,10204,2400,320,330,23,23,0,0,330,35000.00,35000.00,0,0.0,0,0.0,11.5,0,1,330,330,3,0.0,0.0,0.0,8
2019,10167,1300,320,2340,24,43,0,0,330,150461.54,154153.85,1,0.0,0,25.0,12.5,0,1,2340,150,3,0.0,0.0,0.0,1
2019,10093,5600,390,240,33,34,0,0,240,35000.00,35000.00,0,0.0,0,0.0,2.0,0,1,240,240,3,0.0,0.0,0.0,8
2019,10192,1300,320,2035,13,45,0,0,330,146769.23,150461.54,1,0.0,0,28.0,8.0,0,1,2035,210,3,0.0,0.0,0.0,1
2019,10769,4600,360,410,14,41,1,0,300,49500.00,49500.00,0,0.0,0,0.0,10.0,0,1,300,300,3,0.0,0.0,0.0,7
2019,10364,1300,320,3800,18,43,0,0,330,165230.77,168923.08,1,0.0,0,19.0,11.0,0,1,3800,150,3,0.0,0.0,0.0,1
2020,10719,5500,390,1270,39,49,1,1,330,31730.77,33846.15,1,0.0,0,17.0,2.0,0,1,1270,150,3,15.375,5.536250000000001,0.0,1
2020,10722,5500,390,2195,18,33,0,1,330,38076.92,40192.31,1,0.0,0,18.0,9.5,0,1,2195,0,4,31.0,10.85,0.0,1
2020,10745,4800,360,1953,30,28,1,1,330,29190.77,30438.46,1,1751.4461999999999,1,19.0,6.0,0,1,1953,120,4,54.5,13.74,0.0,2
2020,10774,4400,340,797,8,33,1,1,330,26884.62,28769.23,1,575.3846,1,11.0,4.0,0,1,797,60,2,48.0,0.0,0.0,4
2020,10765,5600,390,2065,14,34,1,1,330,46653.85,48692.31,1,0.0,0,15.0,7.0,0,1,2065,240,3,58.0,22.270000000000003,0.0,1
2020,10779,5500,390,2165,37,32,0,1,330,34423.08,34423.08,1,0.0,0,14.0,7.0,0,1,2165,330,4,37.75,12.4675,0.0,1
2019,10785,5100,370,2088,18,38,0,1,330,33750.00,36000.00,1,1440.0,1,14.0,13.5,0,1,2088,240,3,45.25,15.955,0.0,2
2019,10658,5100,370,205,36,21,1,1,181,24765.00,24765.00,0,0.0,0,0.0,0.0,0,1,205,199,2,43.0,0.0,0.0,5
2020,10735,5500,390,605,32,25,0,1,330,27500.00,29615.38,1,0.0,0,21.0,9.0,0,1,605,210,3,55.0,21.175,0.0,2
2020,10786,4800,360,3615,39,30,1,1,330,35429.23,35429.23,1,1417.1692,1,5.0,10.0,0,1,3615,330,4,22.5,3.445,0.0,3
2020,10680,5400,390,1804,46,47,0,1,330,64076.92,67653.85,1,1281.5384,1,17.0,11.5,0,1,783,30,2,15.375,5.536250000000001,0.0,1
2019,10787,4800,360,1136,48,22,0,1,330,26695.38,27943.08,1,1601.7228,1,17.0,8.0,0,1,1136,30,4,26.375,5.69625,0.0,2
2019,10659,5100,370,569,39,20,0,1,328,24765.00,24765.00,0,0.0,0,10.0,6.0,0,1,569,557,4,16.0,0.0,0.0,2
2020,10758,5500,390,1545,24,26,1,1,330,33846.15,35961.54,1,0.0,0,10.0,9.0,0,1,1387,60,2,7.75,2.8675,0.0,1
2020,10729,5700,390,829,19,41,0,1,330,52230.77,54961.54,1,0.0,0,21.0,9.5,0,1,829,90,1,61.5,22.145000000000003,0.0,1
2020,10746,5500,390,495,28,30,1,1,330,27500.00,29615.38,1,0.0,0,3.0,9.0,0,1,495,120,3,64.0,18.79,0.0,2
2020,10788,4800,360,2567,26,26,1,1,330,31686.15,32933.85,1,1267.4460000000001,1,10.0,8.0,0,1,2567,0,3,110.75,32.10875,0.0,4
2020,10789,5100,370,2455,21,28,0,1,330,40000.00,42500.00,1,1600.0,1,17.0,10.0,0,1,2455,240,3,99.5,10.65375,0.0,4
2020,10718,5600,390,2153,8,28,0,1,330,42230.77,44038.46,1,0.0,0,12.0,7.0,0,1,2153,300,4,27.5,9.625,0.0,1
2017,10252,3700,350,425,21,23,1,0,330,22000.00,23615.38,1,0.0,0,3.0,9.5,0,1,425,60,4,36.875,5.95125,0.0,4
2017,10458,4800,360,515,32,22,0,0,330,24200.00,25447.69,1,0.0,0,18.0,3.5,0,1,515,150,3,41.875,0.0,0.0,1
2017,10778,4000,300,1444,40,31,0,0,330,20000.00,21369.23,1,0.0,0,11.0,6.5,0,1,545,180,2,43.5,4.4225,0.0,1
2017,10582,4700,360,1331,15,34,1,0,335,35000.00,37000.00,2,722.3076,1,17.0,9.0,0,1,180,180,2,13.375,0.0,0.0,2
2017,10726,4400,340,700,38,26,0,0,330,27500.00,29615.38,1,0.0,0,3.0,13.0,0,1,425,60,1,24.75,2.275,0.0,2
2017,10304,5800,360,1647,30,30,1,0,330,38500.00,39769.23,1,1540.0,1,20.0,6.5,0,1,425,60,2,37.25,5.43375,0.0,4
2017,10787,4800,360,1136,48,20,0,0,330,24200.00,25447.69,1,0.0,0,13.0,7.5,0,1,485,120,3,42.5,3.575,0.0,1
2017,10419,2600,320,545,18,27,1,0,330,22000.00,23615.38,1,0.0,0,16.0,6.0,0,1,545,180,3,44.375,3.81875,0.0,2
2017,10646,5800,360,551,31,30,0,0,336,24200.00,38500.00,2,0.0,0,18.0,8.5,0,1,150,150,2,44.375,5.44375,0.0,1
2017,10183,5100,370,575,18,41,0,0,330,27500.00,30000.00,1,600.0,1,24.0,9.0,0,1,575,210,2,28.125,2.175,0.0,1
2017,10612,4800,360,515,19,19,0,0,330,24200.00,25447.69,1,0.0,0,5.0,6.0,0,1,515,150,4,21.0,3.71,0.0,1
2017,10404,5000,370,2370,10,32,0,0,330,33000.00,42500.00,1,850.0,1,11.0,7.0,0,1,60,180,2,25.375,0.0,0.0,4
2017,10757,2200,320,1254,45,30,0,0,330,22000.00,23615.38,1,0.0,0,5.0,11.5,0,1,425,60,3,42.625,5.42,0.0,4
2017,10766,3700,350,1537,22,31,1,0,330,22000.00,23615.38,1,1416.9228,1,17.0,7.0,0,1,635,270,4,31.75,3.375,0.0,1
2017,10142,5100,370,575,37,22,0,0,330,27500.00,30000.00,1,1200.0,1,21.0,4.0,0,1,575,210,3,28.375,6.80625,0.0,1
2017,10398,4800,360,425,40,28,1,0,330,24200.00,25447.69,1,0.0,0,2.0,15.5,0,1,425,60,3,39.75,0.0,0.0,3
2017,10602,3700,350,425,27,35,1,0,330,20000.00,21438.46,1,0.0,0,4.0,9.0,0,1,425,60,2,33.25,4.05,0.0,4
2017,10647,4800,360,545,41,28,1,0,330,24200.00,25447.69,1,0.0,0,18.0,9.5,0,1,545,180,3,20.375,0.0,0.0,1
2017,10327,3700,350,455,10,21,1,0,330,22000.00,23615.38,1,0.0,0,10.0,9.0,0,1,455,90,3,37.5,0.0,0.0,3
2017,10660,5100,370,135,20,19,0,0,120,24765.00,24765.00,0,0.0,0,0.0,0.0,0,1,135,135,4,19.75,1.5,0.0,5
2017,10267,3700,350,455,17,26,1,0,330,22000.00,23615.38,1,0.0,0,4.0,9.0,0,1,455,90,3,13.125,2.12,0.0,4
2017,10613,4800,360,575,17,21,0,0,330,24200.00,25447.69,1,508.9538,1,4.0,11.5,0,1,575,210,2,36.25,0.0,0.0,1
2018,10649,4800,360,545,19,30,0,0,330,24200.00,25447.69,1,0.0,0,9.0,11.5,0,1,545,180,4,43.5,4.80375,0.0,1
2018,10794,4800,360,900,38,24,0,0,330,24200.00,25447.69,1,1526.8613999999998,1,15.0,10.0,0,1,575,210,4,28.375,7.0125,0.0,1
2018,10224,5100,370,603,33,39,0,0,329,27500.00,30000.00,1,1800.0,1,19.0,8.5,0,1,603,240,4,43.0,5.1325,0.0,1
2018,10595,2600,320,485,31,27,0,0,330,20000.00,21438.46,1,0.0,0,8.0,8.0,0,1,485,120,2,18.25,0.0,0.0,2
2018,10184,5100,370,485,18,32,0,0,330,27500.00,30000.00,1,0.0,0,11.0,7.5,0,1,485,120,2,29.125,0.0,0.0,1
2018,10660,5100,370,500,20,20,0,0,330,24765.00,28216.50,1,0.0,0,15.0,0.0,0,1,500,120,4,79.75,44.0,0.0,2
2018,10389,5800,360,1537,13,24,0,0,347,27943.08,38500.00,1,558.8616000000001,1,8.0,10.0,0,1,120,120,2,12.375,0.0,0.0,5
2018,10633,5800,360,605,26,36,1,0,330,38500.00,39769.23,1,795.3846000000001,1,18.0,13.0,0,1,605,240,2,49.125,4.4625,0.0,1
2018,10646,5800,360,916,31,31,0,0,330,38500.00,39769.23,1,1540.0,1,15.0,11.5,0,1,515,150,3,42.625,10.256250000000001,0.0,1
2018,10214,3700,350,455,26,23,0,0,330,22000.00,23615.38,1,0.0,0,9.0,12.5,0,1,455,90,4,27.5,2.68125,0.0,3
2018,10659,5100,370,569,39,20,0,0,330,24765.00,24765.00,0,0.0,0,10.0,4.0,0,1,500,500,4,21.0,0.0,0.0,2
2018,10319,2600,320,425,10,26,1,0,330,22000.00,23615.38,1,0.0,0,5.0,12.5,0,1,425,60,4,34.5,3.2025,0.0,4
2018,10393,4300,340,708,9,30,1,0,343,29615.38,45000.00,2,592.3076,1,5.0,9.0,0,1,90,90,2,31.5,1.95,0.0,1
2018,10593,3700,350,605,15,24,0,0,330,20000.00,21438.46,1,0.0,0,17.0,9.0,0,1,605,240,1,49.125,7.143750000000001,0.0,1
2018,10620,5100,370,575,22,22,0,0,330,27500.00,30000.00,1,600.0,1,23.0,9.0,0,1,575,210,2,28.125,4.495,0.0,1
2019,10227,5100,370,1580,17,34,0,0,330,35000.00,37500.00,1,2100.0,1,10.0,11.5,0,1,1580,120,4,38.875,9.4225,0.0,2
2019,10309,2200,320,485,36,28,1,0,330,22000.00,23615.38,1,0.0,0,11.0,9.0,0,1,485,120,3,36.375,4.8575,0.0,2
2019,10303,4400,340,1945,10,28,1,0,330,35961.54,38076.92,1,2157.6924,1,24.0,11.0,0,1,1945,120,4,72.25,21.46625,0.0,4
2019,10338,4800,360,1730,25,29,1,0,330,27943.08,29190.77,1,1751.4461999999999,1,20.0,10.5,0,1,1730,270,4,46.75,13.46875,0.0,3
2019,10618,5100,370,1460,22,26,1,0,330,35000.00,37500.00,1,2100.0,1,15.0,18.5,0,1,1460,0,4,46.75,13.831249999999999,0.0,2
2019,10631,2600,320,574,21,29,1,0,329,22000.00,23615.38,1,944.6152000000001,1,6.0,8.0,0,1,574,210,3,40.75,4.32,0.0,2
2019,10650,4800,360,1670,37,25,0,0,330,25318.00,26424.00,1,528.48,1,10.0,9.5,0,1,1670,210,2,18.0,0.0,0.0,2
2019,10727,3400,380,620,17,20,0,0,330,22000.00,23000.00,1,0.0,0,19.0,16.0,0,1,545,180,3,31.625,4.05,0.0,1
2019,10508,4800,360,1425,5,25,0,0,330,27943.08,27943.08,1,1117.7232000000001,1,20.0,12.5,0,1,1425,330,3,42.0,8.7875,0.0,2
2019,10228,5100,370,1945,30,34,0,0,330,37500.00,40000.00,1,1500.0,1,20.0,6.0,0,1,1945,120,3,43.75,10.95375,0.0,1
2019,10398,4800,360,1155,40,30,1,0,330,26695.38,27943.08,1,1601.7228,1,12.0,11.0,0,1,1155,60,4,26.375,6.7124999999999995,0.0,2
2019,10176,3700,350,455,26,25,0,0,330,22000.00,23615.38,1,0.0,0,5.0,5.0,0,1,455,90,2,44.625,2.275,0.0,3
2019,10123,5100,370,545,23,34,0,0,330,27500.00,30000.00,1,0.0,0,8.0,12.0,0,1,545,180,3,13.5,0.0,0.0,3
2019,10402,5100,370,2673,34,36,0,0,330,42500.00,45000.00,1,850.0,1,15.0,12.0,0,1,1341,120,2,25.5,0.0,0.0,3
2019,10434,4800,360,575,12,21,0,0,330,24200.00,25447.69,1,1526.8613999999998,1,17.0,18.5,0,1,575,210,4,46.5,2.745,0.0,1
2019,10343,5100,370,1915,24,28,1,0,330,37500.00,40000.00,1,2250.0,1,24.0,13.0,0,1,1915,90,4,54.25,16.425,0.0,2
2019,10612,4800,360,1245,19,21,0,0,330,26695.38,27943.08,1,1601.7228,1,25.0,5.0,0,1,1245,150,4,45.75,15.59375,0.0,1
2019,10740,2600,320,818,28,30,1,0,330,22000.00,23615.38,1,0.0,0,33.0,10.0,0,1,635,270,1,38.375,4.79375,0.0,1
2019,10719,5500,390,1270,39,49,1,0,330,31730.77,33846.15,1,0.0,0,17.0,2.0,0,1,1245,150,3,15.375,5.536250000000001,0.0,1
2019,10779,5500,390,2165,37,32,0,0,330,32538.46,34423.08,1,0.0,0,17.0,9.0,0,1,2095,270,4,7.75,2.8675,0.0,2
2019,10220,4800,360,425,15,26,0,0,330,24200.00,25447.69,1,0.0,0,4.0,7.5,0,1,425,60,2,44.375,3.835,0.0,3
2019,10389,5800,360,1902,13,25,0,0,330,38500.00,39769.23,1,1540.0,1,10.0,10.5,0,1,485,120,3,18.0,0.0,0.0,4
2019,10789,5100,370,2455,21,28,0,0,330,40000.00,42500.00,1,1600.0,1,16.0,16.0,0,1,2280,90,3,50.25,15.81625,0.0,2
2019,10542,5100,370,1760,22,28,0,0,330,31500.00,33750.00,1,1350.0,1,15.0,9.0,0,1,1760,300,3,33.125,3.72,0.0,2
2019,10648,4800,360,1060,11,29,0,0,330,26695.38,26695.38,1,533.9076,1,25.0,10.0,0,1,1060,330,2,12.375,0.0,0.0,1
2019,10680,5400,390,1804,46,46,0,0,330,64076.92,64076.92,1,1281.5384,1,20.0,10.5,0,1,695,330,2,15.375,5.536250000000001,0.0,1
2019,10758,5500,390,1545,24,26,1,0,330,33846.15,35961.54,1,0.0,0,10.0,9.0,0,1,1363,60,2,7.75,2.8675,0.0,1
2019,10142,5100,370,1305,37,24,0,0,330,32500.00,35000.00,1,2100.0,1,27.0,17.0,0,1,1305,210,4,42.125,12.651250000000001,0.0,3
2019,10344,5100,370,605,19,26,1,0,330,27500.00,30000.00,1,600.0,1,19.0,13.0,0,1,605,240,2,17.5,0.0,0.0,1
2019,10503,4400,340,2155,11,31,0,0,330,38076.92,38076.92,1,2284.6151999999997,1,20.0,9.5,0,1,2155,330,4,34.125,5.5287500000000005,0.0,5
2019,10207,4400,340,1915,15,37,0,0,330,35961.54,38076.92,1,2157.6924,1,24.0,10.5,0,1,1915,90,4,46.75,12.350000000000001,0.0,6
2019,10183,5000,370,1294,18,43,0,0,319,32500.00,33000.00,1,0.0,0,21.0,10.5,0,1,210,210,3,10.125,0.0,0.0,1
2019,10221,4800,360,1670,19,33,0,0,330,27943.08,29190.77,1,1167.6308000000001,1,22.0,12.0,0,1,1670,210,3,54.25,16.225,0.0,4
2019,10437,5100,370,2154,6,30,0,0,330,40000.00,40000.00,1,1600.0,1,19.0,9.0,0,1,2154,330,3,30.75,2.05375,0.0,2
2019,10518,4800,360,575,24,30,0,0,330,22000.00,23106.00,1,1386.36,1,13.0,11.0,0,1,575,210,4,44.875,2.84625,0.0,2
2019,10614,4800,360,1425,28,29,0,0,330,27943.08,27943.08,1,1117.7232000000001,1,17.0,9.0,0,1,1425,330,3,50.25,17.442500000000003,0.0,3
2019,10788,4800,360,2567,26,26,1,0,330,30438.46,31686.15,1,1267.4460000000001,1,9.0,8.5,0,1,2430,240,3,54.25,16.31875,0.0,3
2019,10352,4400,340,635,11,25,0,0,330,27500.00,29615.38,1,592.3076,1,18.0,13.5,0,1,635,270,2,51.25,11.33625,0.0,3
2019,10517,2600,320,575,10,21,1,0,330,20000.00,21438.46,1,857.5384,1,11.0,5.0,0,1,575,210,3,25.875,0.0,0.0,2
2019,10613,4800,360,1305,17,23,0,0,330,26695.38,27943.08,1,0.0,0,15.0,10.0,0,1,1305,210,1,24.0,0.0,0.0,3
2019,10632,4800,360,1425,38,29,0,0,330,27943.08,27943.08,1,1676.5848,1,19.0,8.0,0,1,1425,330,4,48.375,13.6025,0.0,3
2019,10549,2200,320,455,17,28,0,0,330,20000.00,21438.46,1,0.0,0,3.0,7.0,0,1,455,90,3,36.875,3.45,0.0,3
2019,10256,5100,370,2490,27,30,1,0,330,40000.00,42500.00,1,850.0,1,10.0,10.5,0,1,2490,300,2,54.25,16.1,0.0,4
2019,10287,4000,300,455,32,21,1,0,330,22000.00,23538.46,1,0.0,0,18.0,12.5,0,1,455,90,3,12.125,0.0,0.0,2
2019,10450,5100,370,575,19,35,0,0,330,27500.00,30000.00,1,1800.0,1,24.0,9.0,0,1,575,210,4,45.0,4.42,0.0,3
2019,10602,3600,350,1160,27,37,1,0,335,22876.92,25650.00,1,915.0767999999999,1,17.0,1.0,0,1,90,90,3,6.5,0.0,0.0,2
2019,10647,4800,360,1275,41,30,1,0,330,26695.38,27943.08,1,1117.7232000000001,1,18.0,12.5,0,1,1275,180,3,20.884999999999998,0.0,0.0,3
2019,10162,5100,370,1520,26,31,0,0,330,35000.00,37500.00,1,1400.0,1,20.0,10.5,0,1,1520,60,3,23.625,0.0,0.0,4
2019,10610,4800,360,1730,24,25,1,0,330,27943.08,29190.77,1,583.8154000000001,1,14.0,12.0,0,1,1221,270,2,35.0,6.835,0.0,2
2019,10660,5100,370,865,20,21,0,0,330,28216.50,30049.50,1,1410.825,1,15.0,0.0,0,1,865,120,5,62.75,33.25,0.0,2
2019,10140,4400,340,1760,25,29,0,0,330,33846.15,35961.54,1,719.2308,1,25.0,14.0,0,1,1760,300,2,46.75,13.09375,0.0,3
2019,10305,5100,370,1790,22,43,1,0,330,37500.00,37500.00,1,2250.0,1,20.0,11.0,0,1,1790,330,4,25.625,0.0,0.0,3
2019,10396,4400,340,1060,22,32,0,0,330,31730.77,31730.77,1,634.6154,1,13.0,1.5,0,1,1060,330,2,39.625,11.41875,0.0,3
2019,10458,4800,360,1245,32,24,0,0,330,26695.38,27943.08,1,1601.7228,1,25.0,7.0,0,1,1245,150,4,25.5,4.2075,0.0,3
2019,10300,2500,320,180,22,26,1,0,180,49500.00,49500.00,0,0.0,0,0.0,1.5,0,1,180,180,3,0.0,0.0,0.0,7
2019,10156,3700,350,150,10,29,0,0,150,22000.00,22000.00,0,0.0,0,0.0,4.0,0,1,150,150,3,0.0,0.0,0.0,5
2019,10019,5600,390,180,26,29,0,0,180,38500.00,38500.00,0,0.0,0,0.0,1.0,0,1,180,180,3,0.0,0.0,0.0,8
2019,10147,1400,380,2765,40,42,0,0,330,154153.85,157846.15,1,0.0,0,20.0,11.0,0,1,2765,210,3,0.0,0.0,0.0,1
2019,10211,2500,320,270,10,29,0,0,270,49500.00,49500.00,0,0.0,0,0.0,6.0,0,1,270,270,3,0.0,0.0,0.0,8
2019,10334,4200,330,270,31,38,1,0,270,25300.00,25300.00,0,0.0,0,0.0,7.5,0,1,270,270,3,0.0,0.0,0.0,7
2019,10366,1600,330,3405,21,49,0,0,330,161538.46,165230.77,1,0.0,0,16.0,7.5,0,1,3405,120,3,0.0,0.0,0.0,1
2019,10408,1200,200,1825,29,48,0,0,330,175769.23,178461.54,1,0.0,0,20.0,9.0,0,1,1825,0,3,0.0,0.0,0.0,1
2019,10440,5500,390,60,13,27,0,0,60,27500.00,27500.00,0,0.0,0,0.0,2.0,0,1,60,60,3,0.0,0.0,0.0,4
2019,10555,1800,220,1855,34,52,0,0,330,132923.08,136153.85,1,0.0,0,19.0,9.0,0,1,1855,30,3,0.0,0.0,0.0,1
2019,10519,2100,320,330,22,45,0,0,330,25000.00,25000.00,0,0.0,0,2.0,6.0,0,1,330,330,3,0.0,0.0,0.0,8
2019,10191,1200,200,1975,24,48,0,0,330,175769.23,178461.54,1,0.0,0,26.0,9.0,0,1,1975,150,3,0.0,0.0,0.0,1
2019,10148,1700,340,2735,19,45,0,0,330,154153.85,157846.15,1,0.0,0,20.0,12.0,0,1,2735,180,3,0.0,0.0,0.0,1
2019,10411,1500,300,1945,28,48,1,0,330,146769.23,150461.54,1,0.0,0,20.0,9.0,0,1,1945,120,3,0.0,0.0,0.0,1
2019,10365,1400,380,3435,35,41,0,0,330,161538.46,165230.77,1,0.0,0,24.0,11.0,0,1,3435,150,3,0.0,0.0,0.0,1
2019,10444,1100,100,3979,24,45,0,0,330,240538.46,240538.46,1,0.0,0,20.0,11.5,0,1,3979,330,3,0.0,0.0,0.0,1
2019,10133,3200,380,30,7,38,0,0,30,30000.00,30000.00,0,0.0,0,0.0,0.5,0,1,30,30,3,0.0,0.0,0.0,2
2020,10130,1800,220,2125,44,46,0,0,180,150461.54,150461.54,0,0.0,0,10.0,6.5,0,1,2125,300,3,0.0,0.0,0.0,1
2020,10169,1700,340,2555,17,43,0,0,180,154153.85,157846.15,1,0.0,0,4.0,4.0,0,1,2555,0,3,0.0,0.0,0.0,1
2020,10194,1600,330,2095,31,48,0,0,180,150461.54,150461.54,0,0.0,0,15.0,3.0,0,1,2095,270,3,0.0,0.0,0.0,1
2020,10244,5500,390,30,31,21,0,0,30,27500.00,27500.00,0,0.0,0,0.0,0.0,0,1,30,30,3,0.0,0.0,0.0,3
2020,10308,1500,300,2250,31,45,1,0,180,150461.54,154153.85,1,0.0,0,10.0,4.0,0,1,2250,60,3,0.0,0.0,0.0,1
2020,10489,5600,390,90,32,31,1,0,90,38500.00,38500.00,0,0.0,0,0.0,1.0,0,1,90,90,3,0.0,0.0,0.0,4
2020,10497,3800,300,240,8,31,1,0,180,33000.00,33000.00,0,0.0,0,0.0,8.0,0,1,240,240,3,0.0,0.0,0.0,5
2020,10506,4600,360,90,25,40,1,0,90,49500.00,49500.00,0,0.0,0,0.0,3.0,0,1,90,90,3,0.0,0.0,0.0,4
2020,10382,1300,320,2765,10,49,1,0,180,157846.15,157846.15,0,0.0,0,15.0,4.0,0,1,2765,210,3,0.0,0.0,0.0,1
2020,10277,2400,320,120,32,34,1,0,120,35000.00,35000.00,0,0.0,0,0.0,4.0,0,1,120,120,3,0.0,0.0,0.0,7
2020,10260,2400,320,150,24,30,1,0,150,35000.00,35000.00,0,0.0,0,0.0,2.0,0,1,150,150,3,0.0,0.0,0.0,7
