EXPENSE_YEAR,EXPENSE_MONTH,ORGANIZATION_CODE,EXPENSE_TYPE_CODE,EXPENSE_PLAN_TOTAL
2018,1,7800,4,1000.00
2018,1,7810,4,400.00
2018,1,7820,4,1000.00
2018,1,8710,4,300.00
2018,1,8720,4,1000.00
2018,1,8750,4,1000.00
2018,1,8760,4,200.00
2018,1,8800,4,1000.00
2018,1,8810,4,400.00
2018,1,8820,4,1000.00
2018,2,006,4,1000.00
2018,2,007,4,1000.00
2018,2,009,4,1000.00
2018,2,013,4,500.00
2018,2,014,4,100.00
2018,2,015,4,1000.00
2018,2,017,4,1000.00
2018,2,018,4,1000.00
2018,2,019,4,1000.00
2018,2,020,4,400.00
2018,2,021,4,1000.00
2018,2,022,4,2000.00
2018,2,023,4,1000.00
2018,2,025,4,1000.00
2018,2,026,4,100.00
2018,2,028,4,300.00
2018,2,029,4,1000.00
2018,2,030,4,1000.00
2018,2,031,4,500.00
2018,2,032,4,1000.00
2018,2,033,4,300.00
2018,2,034,4,2000.00
2018,2,035,4,300.00
2018,2,036,4,300.00
2018,2,037,4,400.00
2018,2,038,4,1000.00
2018,2,039,4,400.00
2018,2,040,4,1000.00
2018,2,1700,4,400.00
2018,2,1720,4,1000.00
2018,2,1730,4,1000.00
2018,2,1740,4,2000.00
2018,2,1750,4,1000.00
2018,2,1800,4,2000.00
2018,2,1810,4,3000.00
2018,2,1820,4,1000.00
2018,2,4700,4,1000.00
2018,2,4730,4,2000.00
2018,2,4740,4,2000.00
2018,2,4750,4,200.00
2018,2,4760,4,1000.00
2018,2,4800,4,400.00
2018,2,4810,4,100.00
2018,2,4820,4,1000.00
2018,2,5700,4,2000.00
2018,2,5710,4,1000.00
2018,2,5720,4,1000.00
2018,2,5730,4,400.00
2018,2,5740,4,3000.00
2018,2,5750,4,400.00
2018,2,5760,4,3000.00
2018,2,5810,4,1000.00
2018,2,5820,4,1000.00
2018,2,6700,4,400.00
2018,2,6730,4,1000.00
2018,2,6740,4,2000.00
2018,2,6750,4,400.00
2018,2,6760,4,1000.00
2018,2,6800,4,2000.00
2018,2,6810,4,1000.00
2018,2,6820,4,1000.00
2018,2,7720,4,1000.00
2018,2,7730,4,200.00
2018,2,7740,4,3000.00
2018,2,7750,4,400.00
2018,2,7760,4,2000.00
2018,2,7810,4,1000.00
2018,2,8700,4,2000.00
2018,2,8710,4,200.00
2018,2,8720,4,300.00
2018,2,8730,4,300.00
2018,2,8740,4,3000.00
2018,2,8750,4,400.00
2018,2,8760,4,100.00
2018,2,8800,4,2000.00
2018,2,8810,4,200.00
2018,2,8820,4,2000.00
2018,3,006,4,400.00
2018,3,007,4,200.00
2016,6,4740,3,1000.00
2016,6,4750,3,400.00
2016,6,4810,3,200.00
2016,6,5700,3,1000.00
2016,6,5710,3,200.00
2016,6,5720,3,1000.00
2016,6,5730,3,1000.00
2016,6,5740,3,2000.00
2016,6,5760,3,2000.00
2016,6,5810,3,200.00
2016,6,6740,3,2000.00
2016,6,6760,3,2000.00
2016,6,6800,3,1000.00
2016,6,7710,3,200.00
2016,6,7730,3,200.00
2016,6,7740,3,2000.00
2016,6,7760,3,1000.00
2016,6,7810,3,400.00
2016,6,7820,3,200.00
2016,6,8710,3,1000.00
2016,6,8730,3,1000.00
2016,6,8740,3,400.00
2016,6,8800,3,2000.00
2016,6,8810,3,300.00
2016,6,8820,3,2000.00
2016,7,007,3,2000.00
2016,7,009,3,1000.00
2016,7,013,3,1000.00
2016,7,015,3,2000.00
2016,7,017,3,1000.00
2016,7,018,3,400.00
2016,7,019,3,1000.00
2016,7,021,3,1000.00
2016,7,023,3,1000.00
2016,7,026,3,400.00
2018,9,8750,4,1000.00
2018,9,8760,4,2000.00
2018,9,8810,4,1000.00
2018,9,8820,4,2000.00
2018,10,007,4,1000.00
2018,10,009,4,1000.00
2018,10,013,4,1000.00
2018,10,014,4,1000.00
2018,10,015,4,1000.00
2018,10,017,4,300.00
2018,10,018,4,1000.00
2018,10,019,4,1000.00
2018,10,020,4,300.00
2018,10,021,4,1000.00
2018,10,023,4,1000.00
2018,10,026,4,1000.00
2018,10,028,4,2000.00
2018,10,029,4,2000.00
2018,10,030,4,1000.00
2018,10,031,4,200.00
2018,10,032,4,2000.00
2018,10,033,4,1000.00
2018,10,034,4,100.00
2018,10,036,4,1000.00
2018,10,038,4,200.00
2018,10,039,4,400.00
2018,10,040,4,3000.00
2018,10,1700,4,4000.00
2018,10,1710,4,1000.00
2018,10,1720,4,100.00
2018,10,1740,4,4000.00
2018,10,1750,4,300.00
2018,10,1760,4,1000.00
2018,10,1800,4,1000.00
2018,10,1810,4,3000.00
2018,10,1820,4,1000.00
2018,10,4720,4,100.00
2018,10,4730,4,200.00
2018,10,4740,4,2000.00
2018,10,4750,4,200.00
2018,10,4760,4,200.00
2018,10,4800,4,1000.00
2018,10,4810,4,2000.00
2018,10,4820,4,300.00
2018,10,5700,4,1000.00
2018,10,5720,4,100.00
2018,10,5730,4,1000.00
2018,10,5740,4,400.00
2018,10,5750,4,1000.00
2018,10,5800,4,300.00
2018,10,5810,4,1000.00
2018,10,5820,4,1000.00
2018,10,6710,4,500.00
2018,10,6720,4,300.00
2018,10,6730,4,1000.00
2018,10,6740,4,1000.00
2018,10,6750,4,300.00
2018,10,6760,4,2000.00
2018,10,6820,4,200.00
2018,10,7710,4,200.00
2018,10,7720,4,1000.00
2018,10,7730,4,2000.00
2018,10,7740,4,1000.00
2018,10,7750,4,2000.00
2018,10,7760,4,1000.00
2018,10,7810,4,300.00
2018,10,7820,4,300.00
2018,10,8720,4,1000.00
2018,10,8740,4,4000.00
2018,10,8750,4,300.00
2018,10,8760,4,2000.00
2018,10,8810,4,200.00
2018,10,8820,4,1000.00
2018,11,006,4,400.00
2018,11,007,4,1000.00
2018,11,009,4,200.00
2018,11,013,4,100.00
2018,11,015,4,300.00
2018,11,017,4,300.00
2018,11,019,4,400.00
2018,11,021,4,1000.00
2018,11,022,4,200.00
2018,11,023,4,400.00
2018,11,024,4,100.00
2018,11,026,4,300.00
2018,11,028,4,1000.00
2018,11,032,4,1000.00
2018,11,033,4,400.00
2018,11,034,4,200.00
2018,11,035,4,1000.00
2018,11,036,4,1000.00
2018,11,037,4,1000.00
2018,11,039,4,1000.00
2018,11,040,4,2000.00
2018,11,1700,4,2000.00
2018,11,1710,4,200.00
2018,11,1720,4,100.00
2018,11,1740,4,2000.00
2018,11,1760,4,1000.00
2018,11,1800,4,1000.00
2018,11,1810,4,1000.00
2018,11,1820,4,200.00
2018,11,4710,4,1000.00
2018,11,4720,4,400.00
2018,11,4730,4,1000.00
2018,11,4740,4,3000.00
2018,11,4750,4,1000.00
2018,11,4760,4,3000.00
2018,11,4800,4,400.00
2018,11,5710,4,100.00
2018,11,5720,4,400.00
2018,11,5730,4,200.00
2018,11,5740,4,3000.00
2018,11,5750,4,200.00
2018,11,5810,4,1000.00
2018,11,5820,4,200.00
2018,11,6710,4,200.00
2018,11,6720,4,1000.00
2018,11,6730,4,200.00
2018,11,6740,4,1000.00
2018,11,6750,4,1000.00
2018,11,6760,4,1000.00
2018,11,6800,4,200.00
2018,11,6810,4,1000.00
2018,11,6820,4,1000.00
2018,11,7720,4,2000.00
2018,11,7730,4,1000.00
2018,11,7740,4,1000.00
2018,11,7760,4,1000.00
2018,11,7810,4,400.00
2018,11,7820,4,1000.00
2018,11,8710,4,300.00
2018,11,8740,4,400.00
2018,11,8750,4,200.00
2018,11,8760,4,100.00
2018,11,8810,4,1000.00
2018,11,8820,4,1000.00
2018,12,006,4,400.00
2018,12,009,4,1000.00
2018,12,014,4,1000.00
2018,12,015,4,2000.00
2018,12,018,4,1000.00
2018,12,019,4,1000.00
2018,12,020,4,400.00
2018,12,021,4,1000.00
2018,12,022,4,2000.00
2018,12,023,4,300.00
2018,12,024,4,2000.00
2018,12,025,4,2000.00
2018,12,026,4,100.00
2018,12,028,4,400.00
2018,12,029,4,3000.00
2018,12,030,4,200.00
2018,12,031,4,1000.00
2018,12,032,4,1000.00
2018,12,033,4,100.00
2018,12,034,4,1000.00
2018,12,035,4,200.00
2018,12,036,4,3000.00
2018,12,037,4,500.00
2018,12,038,4,2000.00
2018,12,040,4,2000.00
2018,12,1700,4,2000.00
2018,12,1710,4,100.00
2018,12,1720,4,2000.00
2018,12,1730,4,200.00
2018,12,1740,4,1000.00
2018,12,1750,4,4000.00
2018,12,1760,4,400.00
2018,12,1800,4,2000.00
2018,12,1810,4,4000.00
2018,12,1820,4,2000.00
2018,12,4700,4,4000.00
2018,12,4710,4,300.00
2018,12,4720,4,400.00
2018,12,4730,4,1000.00
2018,12,4740,4,2000.00
2018,12,4750,4,1000.00
2018,12,4760,4,1000.00
2018,12,4800,4,2000.00
2018,12,4810,4,1000.00
2018,12,4820,4,200.00
2018,12,5700,4,2000.00
2018,12,5710,4,1000.00
2018,12,5720,4,1000.00
2018,12,5730,4,1000.00
2018,12,5740,4,2000.00
2018,12,5750,4,2000.00
2018,12,5760,4,1000.00
2018,12,5800,4,1000.00
2018,12,5810,4,200.00
2018,12,5820,4,1000.00
2018,12,6700,4,2000.00
2018,12,6730,4,2000.00
2018,12,6740,4,3000.00
2018,12,6750,4,1000.00
2018,12,6760,4,500.00
2018,12,6800,4,6000.00
2018,12,6810,4,2000.00
2018,12,6820,4,1000.00
2018,12,7700,4,1000.00
2018,12,7720,4,2000.00
2018,12,7730,4,300.00
2018,12,7740,4,6000.00
2018,12,7760,4,2000.00
2018,12,7800,4,1000.00
2018,12,7810,4,1000.00
2018,12,7820,4,400.00
2018,12,8700,4,1000.00
2018,12,8720,4,3000.00
2018,12,8730,4,1000.00
2018,12,8740,4,4000.00
2018,12,8750,4,1000.00
2018,12,8760,4,1000.00
2018,12,8810,4,300.00
2018,12,8820,4,2000.00
2019,1,006,4,500.00
2019,1,007,4,1000.00
2019,1,009,4,1000.00
2019,1,014,4,400.00
2019,1,015,4,1000.00
2019,1,017,4,1000.00
2019,1,018,4,1000.00
2019,1,019,4,100.00
2019,1,020,4,3000.00
2019,1,021,4,1000.00
2019,1,022,4,1000.00
2019,1,023,4,200.00
2019,1,025,4,1000.00
2019,1,026,4,200.00
2019,1,028,4,200.00
2019,1,029,4,2000.00
2019,1,030,4,1000.00
2019,1,031,4,1000.00
2019,1,032,4,1000.00
2019,1,033,4,1000.00
2019,1,034,4,2000.00
2019,1,035,4,1000.00
2019,1,037,4,1000.00
2019,1,038,4,1000.00
2019,1,039,4,200.00
2019,1,040,4,4000.00
2019,1,1700,4,6000.00
2019,1,1710,4,300.00
2019,1,1720,4,2000.00
2019,1,1730,4,2000.00
2019,1,1740,4,4000.00
2019,1,1750,4,200.00
2019,1,1760,4,2000.00
2019,1,1800,4,1000.00
2019,1,1810,4,4000.00
2019,1,1820,4,4000.00
2019,1,4700,4,1000.00
2019,1,4710,4,300.00
2019,1,4720,4,1000.00
2019,1,4730,4,1000.00
2019,1,4740,4,2000.00
2019,1,4750,4,1000.00
2019,1,4760,4,100.00
2019,1,4800,4,1000.00
2018,4,035,32,20000.00
2018,4,036,32,20000.00
2018,4,037,32,20000.00
2018,4,038,32,20000.00
2018,4,039,32,20000.00
2018,4,040,32,80000.00
2018,4,1700,32,60000.00
2018,4,1710,32,7000.00
2018,4,1720,32,20000.00
2018,4,1730,32,20000.00
2018,4,1740,32,70000.00
2018,4,1750,32,20000.00
2018,4,1760,32,30000.00
2018,4,1800,32,30000.00
2018,4,1810,32,20000.00
2018,4,1820,32,20000.00
2018,4,4700,32,20000.00
2018,4,4710,32,3000.00
2018,4,4720,32,15000.00
2018,4,4730,32,15000.00
2018,4,4740,32,40000.00
2018,4,4750,32,20000.00
2018,4,4760,32,20000.00
2018,4,4800,32,30000.00
2018,4,4810,32,12000.00
2018,4,4820,32,11000.00
2018,4,5700,32,20000.00
2018,4,5710,32,7000.00
2018,4,5720,32,20000.00
2018,4,5730,32,20000.00
2018,4,5740,32,40000.00
2018,4,5750,32,20000.00
2018,4,5760,32,20000.00
2018,4,5800,32,30000.00
2018,4,5810,32,4000.00
2018,4,5820,32,12000.00
2018,4,6700,32,20000.00
2018,4,6710,32,6000.00
2018,4,6720,32,13000.00
2018,4,6730,32,12000.00
2018,4,6740,32,40000.00
2018,4,6750,32,20000.00
2018,4,6760,32,40000.00
2018,4,6800,32,30000.00
2018,4,6810,32,7000.00
2018,4,6820,32,12000.00
2018,4,7700,32,20000.00
2018,4,7710,32,9000.00
2018,4,7720,32,20000.00
2018,4,7730,32,20000.00
2018,4,7740,32,40000.00
2018,4,7750,32,20000.00
2018,4,7760,32,20000.00
2018,4,7800,32,20000.00
2018,4,7810,32,8000.00
2018,4,7820,32,9000.00
2018,4,8700,32,20000.00
2018,4,8710,32,4000.00
2018,4,8720,32,12000.00
2018,4,8730,32,20000.00
2018,4,8740,32,60000.00
2018,4,8750,32,20000.00
2018,4,8760,32,20000.00
2018,4,8800,32,20000.00
2018,4,8810,32,3000.00
2018,4,8820,32,10000.00
2018,5,006,32,20000.00
2018,5,007,32,20000.00
2018,5,009,32,20000.00
2018,5,013,32,20000.00
2018,5,014,32,20000.00
2018,5,015,32,20000.00
2018,5,017,32,20000.00
2018,5,018,32,20000.00
2018,5,019,32,20000.00
2018,5,020,32,20000.00
2018,5,021,32,20000.00
2018,5,022,32,20000.00
2018,5,023,32,15000.00
2018,5,024,32,20000.00
2018,5,025,32,20000.00
2018,5,026,32,20000.00
2018,5,028,32,14000.00
2018,5,029,32,20000.00
2018,5,030,32,20000.00
2018,5,031,32,20000.00
2018,5,032,32,20000.00
2018,5,033,32,20000.00
2018,5,034,32,20000.00
2018,5,035,32,20000.00
2018,5,036,32,20000.00
2018,5,037,32,20000.00
2018,5,038,32,20000.00
2018,5,039,32,14000.00
2018,5,040,32,90000.00
2018,5,1700,32,60000.00
2018,5,1710,32,6000.00
2018,5,1720,32,20000.00
2018,5,1730,32,20000.00
2018,5,1740,32,70000.00
2018,5,1750,32,20000.00
2018,5,1760,32,30000.00
2018,5,1800,32,40000.00
2018,5,1810,32,30000.00
2018,5,1820,32,20000.00
2018,5,4700,32,20000.00
2018,5,4710,32,3000.00
2018,5,4720,32,15000.00
2018,5,4730,32,20000.00
2018,5,4740,32,40000.00
2018,5,4750,32,20000.00
2018,5,4760,32,20000.00
2018,5,4800,32,30000.00
2018,5,4810,32,13000.00
2018,5,4820,32,11000.00
2018,5,5700,32,20000.00
2018,5,5710,32,8000.00
2018,5,5720,32,20000.00
2018,5,5730,32,20000.00
2018,5,5740,32,50000.00
2018,5,5750,32,20000.00
2018,5,5760,32,30000.00
2018,5,5800,32,30000.00
2018,5,5810,32,4000.00
2018,5,5820,32,12000.00
2018,5,6700,32,20000.00
2018,5,6710,32,6000.00
2018,5,6720,32,20000.00
2018,5,6730,32,14000.00
2018,5,6740,32,60000.00
2018,5,6750,32,20000.00
2018,5,6760,32,40000.00
2018,5,6800,32,30000.00
2018,5,6810,32,8000.00
2018,5,6820,32,13000.00
2018,5,7700,32,20000.00
2018,5,7710,32,10000.00
2018,5,7720,32,20000.00
2018,5,7730,32,20000.00
2018,5,7740,32,50000.00
2018,5,7750,32,20000.00
2018,5,7760,32,20000.00
2018,5,7800,32,20000.00
2018,5,7810,32,8000.00
2018,5,7820,32,8000.00
2018,5,8700,32,14000.00
2018,5,8710,32,5000.00
2018,5,8720,32,20000.00
2018,5,8730,32,20000.00
2018,5,8740,32,70000.00
2018,5,8750,32,30000.00
2018,5,8760,32,30000.00
2018,5,8800,32,20000.00
2018,5,8810,32,4000.00
2018,5,8820,32,11000.00
2018,6,006,32,14000.00
2018,6,007,32,20000.00
2018,6,009,32,20000.00
2018,6,013,32,15000.00
2018,6,014,32,20000.00
2018,6,015,32,20000.00
2018,6,017,32,20000.00
2018,6,018,32,20000.00
2018,6,019,32,20000.00
2018,6,020,32,20000.00
2018,6,021,32,20000.00
2018,6,022,32,13000.00
2018,6,023,32,14000.00
2018,6,024,32,20000.00
2018,6,025,32,20000.00
2018,6,026,32,20000.00
2018,6,028,32,14000.00
2018,6,029,32,20000.00
2018,6,030,32,20000.00
2018,6,031,32,20000.00
2018,6,032,32,30000.00
2018,6,033,32,20000.00
2018,6,034,32,20000.00
2018,6,035,32,30000.00
2018,6,036,32,20000.00
2018,6,037,32,20000.00
2018,6,038,32,20000.00
2018,6,039,32,10000.00
2018,6,040,32,90000.00
2018,6,1700,32,70000.00
2018,6,1710,32,6000.00
2018,6,1720,32,20000.00
2018,6,1730,32,20000.00
2018,6,1740,32,70000.00
2018,6,1750,32,20000.00
2018,6,1760,32,30000.00
2018,6,1800,32,40000.00
2018,6,1810,32,30000.00
2018,6,1820,32,20000.00
2018,6,4700,32,20000.00
2018,6,4710,32,3000.00
2018,6,4720,32,20000.00
2018,6,4730,32,20000.00
2018,6,4740,32,30000.00
2018,6,4750,32,20000.00
2018,6,4760,32,20000.00
2018,6,4800,32,30000.00
2018,6,4810,32,13000.00
2018,6,4820,32,11000.00
2018,6,5700,32,20000.00
2018,6,5710,32,7000.00
2018,6,5720,32,20000.00
2018,6,5730,32,20000.00
2018,6,5740,32,50000.00
2018,6,5750,32,20000.00
2018,6,5760,32,30000.00
2018,6,5800,32,30000.00
2018,6,5810,32,4000.00
2018,6,5820,32,12000.00
2018,6,6700,32,20000.00
2018,6,6710,32,6000.00
2018,6,6720,32,20000.00
2018,6,6730,32,9000.00
2018,6,6740,32,50000.00
2018,6,6750,32,20000.00
2018,6,6760,32,30000.00
2018,6,6800,32,40000.00
2018,6,6810,32,8000.00
2018,6,6820,32,12000.00
2018,6,7700,32,20000.00
2018,6,7710,32,10000.00
2018,6,7720,32,20000.00
2018,6,7730,32,20000.00
2018,6,7740,32,50000.00
2018,6,7750,32,20000.00
2018,6,7760,32,20000.00
2018,6,7800,32,20000.00
2018,6,7810,32,9000.00
2018,6,7820,32,9000.00
2018,6,8700,32,20000.00
2018,6,8710,32,5000.00
2018,6,8720,32,20000.00
2018,6,8730,32,15000.00
2018,6,8740,32,70000.00
2018,6,8750,32,30000.00
2018,6,8760,32,30000.00
2018,6,8800,32,13000.00
2018,6,8810,32,4000.00
2018,6,8820,32,8000.00
2018,7,006,32,10000.00
2018,7,007,32,20000.00
2018,7,009,32,20000.00
2018,7,013,32,20000.00
2018,7,014,32,20000.00
2018,7,015,32,20000.00
2018,7,017,32,20000.00
2018,7,018,32,20000.00
2018,7,019,32,20000.00
2018,7,020,32,20000.00
2018,7,021,32,20000.00
2018,7,022,32,20000.00
2018,7,023,32,12000.00
2018,7,024,32,20000.00
2018,7,025,32,20000.00
2018,7,026,32,20000.00
2018,7,028,32,14000.00
2018,7,029,32,20000.00
2018,7,030,32,20000.00
2018,7,031,32,20000.00
2018,7,032,32,30000.00
2018,7,033,32,20000.00
2018,7,034,32,20000.00
2018,7,035,32,20000.00
2018,7,036,32,20000.00
2018,7,037,32,20000.00
2018,7,038,32,20000.00
2018,7,039,32,15000.00
2018,7,040,32,90000.00
2018,7,1700,32,70000.00
2018,7,1710,32,7000.00
2018,7,1720,32,20000.00
2018,7,1730,32,20000.00
2018,7,1740,32,70000.00
2018,7,1750,32,20000.00
2018,7,1760,32,30000.00
2018,7,1800,32,40000.00
2018,7,1810,32,20000.00
2018,7,1820,32,20000.00
2018,7,4700,32,20000.00
2018,7,4710,32,3000.00
2018,7,4720,32,15000.00
2018,7,4730,32,13000.00
2018,7,4740,32,40000.00
2018,7,4750,32,20000.00
2018,7,4760,32,20000.00
2018,7,4800,32,30000.00
2018,7,4810,32,12000.00
2018,7,4820,32,10000.00
2018,7,5700,32,13000.00
2018,7,5710,32,8000.00
2018,7,5720,32,20000.00
2018,7,5730,32,20000.00
2018,7,5740,32,40000.00
2018,7,5750,32,20000.00
2018,7,5760,32,20000.00
2018,7,5800,32,20000.00
2018,7,5810,32,2000.00
2018,7,5820,32,13000.00
2018,7,6700,32,20000.00
2018,7,6710,32,6000.00
2018,7,6720,32,20000.00
2018,7,6730,32,20000.00
2018,7,6740,32,40000.00
2018,7,6750,32,20000.00
2018,7,6760,32,20000.00
2018,7,6800,32,30000.00
2018,7,6810,32,8000.00
2018,7,6820,32,10000.00
2018,7,7700,32,20000.00
2018,7,7710,32,9000.00
2018,7,7720,32,20000.00
2018,7,7730,32,20000.00
2018,7,7740,32,30000.00
2017,7,013,23,2000.00
2017,7,014,23,3000.00
2017,7,015,23,4000.00
2017,7,017,23,3000.00
2017,7,018,23,3000.00
2017,7,019,23,4000.00
2017,7,020,23,4000.00
2017,7,021,23,4000.00
2017,7,022,23,3000.00
2017,7,023,23,3000.00
2017,7,024,23,3000.00
2017,7,025,23,3000.00
2017,7,026,23,3000.00
2017,7,029,23,3000.00
2017,7,030,23,2000.00
2017,7,031,23,3000.00
2017,7,032,23,4000.00
2017,7,033,23,4000.00
2017,7,034,23,5000.00
2017,7,035,23,3000.00
2017,7,036,23,3000.00
2017,7,039,23,3000.00
2017,7,040,23,20000.00
2017,7,1700,23,7000.00
2017,7,1710,23,1000.00
2017,7,1720,23,3000.00
2017,7,1730,23,3000.00
2017,7,1740,23,9000.00
2017,7,1750,23,3000.00
2017,7,1760,23,4000.00
2017,7,1800,23,4000.00
2017,7,1810,23,7000.00
2017,7,1820,23,4000.00
2017,7,4700,23,2000.00
2017,7,4710,23,1000.00
2017,7,4720,23,2000.00
2017,7,4730,23,2000.00
2017,7,4740,23,5000.00
2017,7,4750,23,3000.00
2017,7,4760,23,2000.00
2017,7,4800,23,3000.00
2017,7,4810,23,3000.00
2017,7,4820,23,2000.00
2017,7,5700,23,2000.00
2017,7,5710,23,1000.00
2017,7,5720,23,3000.00
2017,7,5730,23,2000.00
2017,7,5740,23,5000.00
2017,7,5750,23,2000.00
2017,7,5760,23,2000.00
2017,7,5800,23,3000.00
2017,7,5810,23,2000.00
2017,7,5820,23,2000.00
2017,7,6700,23,3000.00
2017,7,6720,23,2000.00
2017,7,6730,23,1000.00
2017,7,6740,23,6000.00
2017,7,6750,23,2000.00
2017,7,6760,23,4000.00
2017,7,6800,23,4000.00
2017,7,6810,23,2000.00
2017,7,6820,23,2000.00
2017,7,7700,23,2000.00
2017,7,7710,23,1000.00
2017,7,7720,23,3000.00
2017,7,7730,23,2000.00
2017,7,7740,23,6000.00
2017,7,7750,23,2000.00
2017,7,7760,23,2000.00
2017,7,7800,23,2000.00
2017,7,7810,23,2000.00
2017,7,7820,23,2000.00
2017,7,8700,23,2000.00
2017,7,8710,23,1000.00
2017,7,8720,23,3000.00
2017,7,8730,23,2000.00
2017,7,8740,23,7000.00
2017,7,8750,23,3000.00
2017,7,8760,23,3000.00
2017,7,8800,23,2000.00
2017,7,8810,23,2000.00
2017,7,8820,23,3000.00
2017,8,006,23,4000.00
2017,8,007,23,3000.00
2017,8,009,23,3000.00
2017,8,013,23,2000.00
2017,8,014,23,3000.00
2017,8,015,23,3000.00
2017,8,017,23,3000.00
2017,8,018,23,3000.00
2017,8,019,23,4000.00
2017,8,020,23,4000.00
2017,8,021,23,4000.00
2017,8,022,23,3000.00
2017,8,023,23,3000.00
2017,8,024,23,3000.00
2017,8,025,23,3000.00
2017,8,026,23,3000.00
2017,8,029,23,3000.00
2017,8,030,23,2000.00
2017,8,031,23,3000.00
2017,8,032,23,5000.00
2017,8,033,23,4000.00
2017,8,034,23,5000.00
2017,8,035,23,3000.00
2017,8,036,23,3000.00
2017,8,039,23,2000.00
2017,8,040,23,20000.00
2017,8,1700,23,7000.00
2017,1,7750,25,1000.00
2017,1,7760,25,1000.00
2017,1,7800,25,1000.00
2017,1,7810,25,500.00
2017,1,7820,25,400.00
2017,1,8700,25,1000.00
2017,1,8710,25,300.00
2017,1,8720,25,1000.00
2017,1,8730,25,1000.00
2017,1,8740,25,2000.00
2017,1,8750,25,1000.00
2017,1,8760,25,1000.00
2017,1,8800,25,1000.00
2017,1,8810,25,400.00
2017,1,8820,25,1000.00
2017,2,006,25,1000.00
2017,2,007,25,1000.00
2017,2,009,25,1000.00
2017,2,013,25,1000.00
2017,2,014,25,1000.00
2017,2,015,25,1000.00
2017,2,017,25,1000.00
2017,2,018,25,1000.00
2017,2,019,25,1000.00
2017,2,020,25,1000.00
2017,2,021,25,1000.00
2017,2,022,25,1000.00
2017,2,023,25,1000.00
2017,2,024,25,1000.00
2017,2,025,25,1000.00
2017,2,026,25,1000.00
2017,2,029,25,1000.00
2017,2,030,25,1000.00
2017,2,031,25,1000.00
2017,2,032,25,1000.00
2017,2,033,25,1000.00
2017,2,034,25,1000.00
2017,2,035,25,1000.00
2017,2,036,25,1000.00
2017,2,039,25,1000.00
2017,2,040,25,4000.00
2017,2,1700,25,2000.00
2017,2,1710,25,300.00
2017,2,1720,25,1000.00
2017,2,1730,25,1000.00
2017,2,1740,25,2000.00
2017,2,1750,25,1000.00
2017,2,1760,25,1000.00
2017,2,1800,25,1000.00
2017,2,1810,25,2000.00
2017,2,1820,25,1000.00
2017,2,4700,25,1000.00
2017,2,4710,25,200.00
2017,2,4720,25,500.00
2017,2,4730,25,1000.00
2017,2,4740,25,1000.00
2017,2,4750,25,1000.00
2017,2,4760,25,500.00
2017,2,4800,25,1000.00
2017,2,4810,25,1000.00
2017,2,4820,25,500.00
2017,2,5700,25,400.00
2017,2,5710,25,300.00
2017,2,5720,25,1000.00
2017,2,5730,25,400.00
2017,2,5740,25,1000.00
2017,2,5750,25,1000.00
2017,2,5760,25,1000.00
2017,2,5800,25,1000.00
2017,2,5810,25,200.00
2017,2,5820,25,400.00
2017,2,6700,25,1000.00
2017,2,6720,25,1000.00
2017,2,6730,25,400.00
2017,2,6740,25,2000.00
2017,2,6750,25,1000.00
2017,2,6760,25,1000.00
2017,2,6800,25,1000.00
2017,2,6810,25,500.00
2017,2,6820,25,500.00
2017,2,7700,25,400.00
2017,2,7710,25,300.00
2017,2,7720,25,1000.00
2017,2,7730,25,1000.00
2017,2,7740,25,1000.00
2017,2,7750,25,1000.00
2017,2,7760,25,1000.00
2017,2,7800,25,1000.00
2017,2,7810,25,500.00
2017,2,7820,25,400.00
2017,2,8700,25,1000.00
2017,2,8710,25,300.00
2017,2,8720,25,1000.00
2017,2,8730,25,1000.00
2017,2,8740,25,2000.00
2017,2,8750,25,1000.00
2017,2,8760,25,1000.00
2017,2,8800,25,1000.00
2017,2,8810,25,400.00
2017,2,8820,25,1000.00
2017,3,006,25,1000.00
2017,3,007,25,1000.00
2017,3,009,25,1000.00
2017,3,013,25,1000.00
2017,3,014,25,1000.00
2017,3,015,25,1000.00
2017,3,017,25,1000.00
2017,3,018,25,1000.00
2017,3,019,25,1000.00
2017,3,020,25,1000.00
2017,3,021,25,1000.00
2017,3,022,25,1000.00
2017,3,023,25,1000.00
2017,3,024,25,1000.00
2017,3,025,25,1000.00
2017,3,026,25,1000.00
2017,3,029,25,1000.00
2017,3,030,25,1000.00
2017,3,031,25,1000.00
2017,3,032,25,1000.00
2017,3,033,25,1000.00
2017,3,034,25,1000.00
2017,3,035,25,1000.00
2017,3,036,25,1000.00
2017,3,039,25,1000.00
2017,3,040,25,4000.00
2017,3,1700,25,2000.00
2017,3,1710,25,300.00
2017,3,1720,25,1000.00
2017,3,1730,25,1000.00
2017,3,1740,25,3000.00
2017,3,1750,25,1000.00
2017,3,1760,25,1000.00
2017,3,1800,25,1000.00
2017,3,1810,25,2000.00
2017,3,1820,25,1000.00
2017,3,4700,25,1000.00
2017,3,4710,25,200.00
2017,3,4720,25,500.00
2017,3,4730,25,1000.00
2017,3,4740,25,1000.00
2017,3,4750,25,1000.00
2017,3,4760,25,1000.00
2017,3,4800,25,1000.00
2017,3,4810,25,1000.00
2017,3,4820,25,1000.00
2017,3,5700,25,400.00
2017,3,5710,25,300.00
2017,3,5720,25,1000.00
2017,3,5730,25,400.00
