EMPLOYEE_SURVEY_DATE,ORGANIZATION_CODE,POSITION_CODE,SATISFACTION_CODE,EMPLOYEE_TOPIC_CODE,EMPLOYEE_TOPIC_SCORE
2020-05-15 00:00:00.0,7740,2100,3,50,0.774
2020-05-15 00:00:00.0,7740,2100,4,51,0.81
2020-05-15 00:00:00.0,7740,2100,3,52,0.766
2020-05-15 00:00:00.0,7740,2100,3,53,0.774
2020-05-15 00:00:00.0,7740,2100,3,54,0.747
2020-05-15 00:00:00.0,7740,2200,3,50,0.741
2020-05-15 00:00:00.0,7740,2200,3,51,0.8
2020-05-15 00:00:00.0,7740,2200,5,52,0.931
2020-05-15 00:00:00.0,7740,2200,2,53,0.536
2020-05-15 00:00:00.0,7740,2200,3,54,0.696
2020-05-15 00:00:00.0,7740,2300,4,50,0.831
2020-05-15 00:00:00.0,7740,2300,4,51,0.819
2020-05-15 00:00:00.0,7740,2300,5,52,0.94
2020-05-15 00:00:00.0,7740,2300,3,53,0.8
2020-05-15 00:00:00.0,7740,2300,3,54,0.764
2020-05-15 00:00:00.0,7740,2400,3,50,0.745
2020-05-15 00:00:00.0,7740,2400,3,51,0.739
2020-05-15 00:00:00.0,7740,2400,4,52,0.863
2020-05-15 00:00:00.0,7740,2400,3,53,0.659
2020-05-15 00:00:00.0,7740,2400,3,54,0.717
2020-05-15 00:00:00.0,7740,2500,3,50,0.764
2020-05-15 00:00:00.0,7740,2500,3,51,0.785
2020-05-15 00:00:00.0,7740,2500,4,52,0.821
2020-05-15 00:00:00.0,7740,2500,3,53,0.729
2020-05-15 00:00:00.0,7740,2500,3,54,0.721
2020-05-15 00:00:00.0,7740,2600,3,50,0.791
2020-05-15 00:00:00.0,7740,2600,4,51,0.851
2020-05-15 00:00:00.0,7740,2600,4,52,0.85
2020-05-15 00:00:00.0,7740,2600,3,53,0.695
2020-05-15 00:00:00.0,7740,2600,3,54,0.769
2020-05-15 00:00:00.0,7750,4100,3,50,0.727
2020-05-15 00:00:00.0,7750,4100,2,51,0.593
2020-05-15 00:00:00.0,7750,4100,3,52,0.785
2020-05-15 00:00:00.0,7750,4100,3,53,0.706
2020-05-15 00:00:00.0,7750,4100,4,54,0.823
2020-05-15 00:00:00.0,7750,4200,3,50,0.767
2020-05-15 00:00:00.0,7750,4200,4,51,0.852
2020-05-15 00:00:00.0,7750,4200,3,52,0.747
2020-05-15 00:00:00.0,7750,4200,3,53,0.676
2020-05-15 00:00:00.0,7750,4200,3,54,0.791
2020-05-15 00:00:00.0,7760,3100,3,50,0.761
2020-05-15 00:00:00.0,7760,3100,5,51,0.913
2020-05-15 00:00:00.0,7760,3100,3,52,0.651
2020-05-15 00:00:00.0,7760,3100,4,53,0.86
2020-05-15 00:00:00.0,7760,3100,2,54,0.618
2020-05-15 00:00:00.0,7760,3200,3,50,0.733
2020-05-15 00:00:00.0,7760,3200,3,51,0.725
2020-05-15 00:00:00.0,7760,3200,3,52,0.766
2020-05-15 00:00:00.0,7760,3200,3,53,0.65
2020-05-15 00:00:00.0,7760,3200,3,54,0.79
2019-05-15 00:00:00.0,5740,2200,3,52,0.75
2019-05-15 00:00:00.0,5740,2200,2,53,0.591
2019-05-15 00:00:00.0,5740,2200,2,54,0.589
2019-05-15 00:00:00.0,5740,2300,3,50,0.713
2019-05-15 00:00:00.0,5740,2300,3,51,0.805
2019-05-15 00:00:00.0,5740,2300,3,52,0.714
2019-05-15 00:00:00.0,5740,2300,2,53,0.594
2019-05-15 00:00:00.0,5740,2300,3,54,0.737
2019-05-15 00:00:00.0,5740,2400,3,50,0.739
2019-05-15 00:00:00.0,5740,2400,4,51,0.851
2019-05-15 00:00:00.0,5740,2400,4,52,0.815
2019-05-15 00:00:00.0,5740,2400,2,53,0.609
2019-05-15 00:00:00.0,5740,2400,3,54,0.682
2019-05-15 00:00:00.0,5740,2500,3,50,0.704
2019-05-15 00:00:00.0,5740,2500,3,51,0.773
2019-05-15 00:00:00.0,5740,2500,3,52,0.774
2019-05-15 00:00:00.0,5740,2500,2,53,0.575
2019-05-15 00:00:00.0,5740,2500,3,54,0.692
2019-05-15 00:00:00.0,5740,2600,3,50,0.717
2019-05-15 00:00:00.0,5740,2600,3,51,0.79
2019-05-15 00:00:00.0,5740,2600,3,52,0.805
2019-05-15 00:00:00.0,5740,2600,2,53,0.602
2019-05-15 00:00:00.0,5740,2600,3,54,0.671
2019-05-15 00:00:00.0,5750,4100,3,50,0.664
2019-05-15 00:00:00.0,5750,4100,3,51,0.696
2019-05-15 00:00:00.0,5750,4100,3,52,0.686
2019-05-15 00:00:00.0,5750,4100,3,53,0.696
2019-05-15 00:00:00.0,5750,4100,2,54,0.577
2019-05-15 00:00:00.0,5750,4200,3,50,0.732
2019-05-15 00:00:00.0,5750,4200,3,51,0.718
2019-05-15 00:00:00.0,5750,4200,3,52,0.789
2019-05-15 00:00:00.0,5750,4200,3,53,0.665
2019-05-15 00:00:00.0,5750,4200,3,54,0.755
2019-05-15 00:00:00.0,5760,3100,3,50,0.711
2019-05-15 00:00:00.0,5760,3100,3,51,0.741
2019-05-15 00:00:00.0,5760,3100,3,52,0.731
2019-05-15 00:00:00.0,5760,3100,2,53,0.635
2019-05-15 00:00:00.0,5760,3100,3,54,0.737
2019-05-15 00:00:00.0,5760,3300,3,50,0.721
2019-05-15 00:00:00.0,5760,3300,3,51,0.737
2019-05-15 00:00:00.0,5760,3300,3,52,0.712
2019-05-15 00:00:00.0,5760,3300,3,53,0.737
2019-05-15 00:00:00.0,5760,3300,3,54,0.698
2019-05-15 00:00:00.0,5800,5200,3,50,0.723
2019-05-15 00:00:00.0,5800,5200,4,51,0.879
2019-05-15 00:00:00.0,5800,5200,4,52,0.815
2019-05-15 00:00:00.0,5800,5200,1,53,0.493
2019-05-15 00:00:00.0,5800,5200,3,54,0.705
2019-05-15 00:00:00.0,5800,5300,3,50,0.73
2019-05-15 00:00:00.0,5800,5300,3,51,0.796
2019-05-15 00:00:00.0,5800,5300,3,52,0.677
2019-05-15 00:00:00.0,5800,5300,3,53,0.7
2019-05-15 00:00:00.0,5800,5300,3,54,0.745
2019-05-15 00:00:00.0,5810,4600,3,50,0.683
2019-05-15 00:00:00.0,5810,4600,3,51,0.714
2019-05-15 00:00:00.0,5810,4600,3,52,0.774
2019-05-15 00:00:00.0,5810,4600,2,53,0.611
2019-05-15 00:00:00.0,5810,4600,2,54,0.633
2019-05-15 00:00:00.0,5810,4700,3,50,0.749
2019-05-15 00:00:00.0,5810,4700,4,51,0.869
2019-05-15 00:00:00.0,5810,4700,3,52,0.769
2019-05-15 00:00:00.0,5810,4700,2,53,0.624
2019-05-15 00:00:00.0,5810,4700,3,54,0.734
2019-05-15 00:00:00.0,5810,4800,3,50,0.721
2019-05-15 00:00:00.0,5810,4800,3,51,0.795
2019-05-15 00:00:00.0,5810,4800,3,52,0.734
2019-05-15 00:00:00.0,5810,4800,3,53,0.721
2019-05-15 00:00:00.0,5810,4800,2,54,0.632
2019-05-15 00:00:00.0,5810,5800,3,50,0.745
2019-05-15 00:00:00.0,5810,5800,4,51,0.865
2019-05-15 00:00:00.0,5810,5800,3,52,0.696
2019-05-15 00:00:00.0,6740,2100,2,54,0.601
2019-05-15 00:00:00.0,6740,2200,3,50,0.682
2019-05-15 00:00:00.0,6740,2200,3,51,0.686
2019-05-15 00:00:00.0,6740,2200,4,52,0.888
2019-05-15 00:00:00.0,6740,2200,2,53,0.554
2019-05-15 00:00:00.0,6740,2200,2,54,0.601
2019-05-15 00:00:00.0,6740,2300,3,50,0.724
2019-05-15 00:00:00.0,6740,2300,3,51,0.741
2019-05-15 00:00:00.0,6740,2300,3,52,0.741
2019-05-15 00:00:00.0,6740,2300,3,53,0.7
2019-05-15 00:00:00.0,6740,2300,3,54,0.713
2019-05-15 00:00:00.0,6740,2400,3,50,0.677
2019-05-15 00:00:00.0,6740,2400,2,51,0.638
2019-05-15 00:00:00.0,6740,2400,3,52,0.794
2019-05-15 00:00:00.0,6740,2400,3,53,0.678
2019-05-15 00:00:00.0,6740,2400,2,54,0.599
2019-05-15 00:00:00.0,6740,2500,3,50,0.746
2019-05-15 00:00:00.0,6740,2500,4,51,0.816
2019-05-15 00:00:00.0,6740,2500,3,52,0.766
2019-05-15 00:00:00.0,6740,2500,3,53,0.752
2019-05-15 00:00:00.0,6740,2500,3,54,0.652
2019-05-15 00:00:00.0,6740,2600,3,50,0.742
2019-05-15 00:00:00.0,6740,2600,4,51,0.824
2019-05-15 00:00:00.0,6740,2600,3,52,0.746
2019-05-15 00:00:00.0,6740,2600,3,53,0.703
2019-05-15 00:00:00.0,6740,2600,3,54,0.696
2019-05-15 00:00:00.0,6750,4100,3,50,0.751
2019-05-15 00:00:00.0,6750,4100,3,51,0.769
2019-05-15 00:00:00.0,6750,4100,4,52,0.86
2019-05-15 00:00:00.0,6750,4100,3,53,0.668
2019-05-15 00:00:00.0,6750,4100,3,54,0.705
2019-05-15 00:00:00.0,6750,4200,3,50,0.702
2019-05-15 00:00:00.0,6750,4200,3,51,0.76
2019-05-15 00:00:00.0,6750,4200,3,52,0.782
2019-05-15 00:00:00.0,6750,4200,3,53,0.668
2019-05-15 00:00:00.0,6750,4200,2,54,0.597
2019-05-15 00:00:00.0,6760,3100,3,50,0.764
2019-05-15 00:00:00.0,6760,3100,4,51,0.842
2019-05-15 00:00:00.0,6760,3100,3,52,0.661
2019-05-15 00:00:00.0,6760,3100,4,53,0.824
2019-05-15 00:00:00.0,6760,3100,3,54,0.729
2019-05-15 00:00:00.0,6760,3200,3,50,0.711
2019-05-15 00:00:00.0,6760,3200,3,51,0.805
2019-05-15 00:00:00.0,6760,3200,3,52,0.739
2019-05-15 00:00:00.0,6760,3200,3,53,0.668
2019-05-15 00:00:00.0,6760,3200,2,54,0.633
2019-05-15 00:00:00.0,6760,3300,3,50,0.714
2019-05-15 00:00:00.0,6760,3300,3,51,0.727
2019-05-15 00:00:00.0,6760,3300,3,52,0.683
2019-05-15 00:00:00.0,6760,3300,3,53,0.805
2019-05-15 00:00:00.0,6760,3300,2,54,0.642
2019-05-15 00:00:00.0,6760,3400,3,50,0.742
2019-05-15 00:00:00.0,6760,3400,4,51,0.857
2019-05-15 00:00:00.0,6760,3400,2,52,0.542
2019-05-15 00:00:00.0,6760,3400,4,53,0.863
2019-05-15 00:00:00.0,6760,3400,3,54,0.707
2019-05-15 00:00:00.0,6800,5200,3,50,0.733
2019-05-15 00:00:00.0,6800,5200,3,51,0.769
2019-05-15 00:00:00.0,6800,5200,4,52,0.815
2019-05-15 00:00:00.0,6800,5200,2,53,0.619
2019-05-15 00:00:00.0,6800,5200,3,54,0.729
2019-05-15 00:00:00.0,6800,5300,3,50,0.788
2019-05-15 00:00:00.0,6800,5300,3,51,0.782
2019-05-15 00:00:00.0,6800,5300,3,52,0.805
2019-05-15 00:00:00.0,6800,5300,3,53,0.792
2019-05-15 00:00:00.0,6800,5300,3,54,0.773
2019-05-15 00:00:00.0,6810,4600,3,50,0.733
2019-05-15 00:00:00.0,6810,4600,4,51,0.851
2019-05-15 00:00:00.0,6810,4600,3,52,0.717
2019-05-15 00:00:00.0,6810,4600,3,53,0.787
2019-05-15 00:00:00.0,6810,4600,2,54,0.577
2019-05-15 00:00:00.0,1740,2100,3,50,0.756
2019-05-15 00:00:00.0,7810,4600,3,54,0.682
2019-05-15 00:00:00.0,7810,4700,3,50,0.76
2019-05-15 00:00:00.0,7810,4700,3,51,0.668
2019-05-15 00:00:00.0,7810,4700,3,52,0.799
2019-05-15 00:00:00.0,7810,4700,4,53,0.86
2019-05-15 00:00:00.0,7810,4700,3,54,0.713
2019-05-15 00:00:00.0,7810,4800,3,50,0.702
2019-05-15 00:00:00.0,7810,4800,3,51,0.708
2019-05-15 00:00:00.0,7810,4800,3,52,0.674
2019-05-15 00:00:00.0,7810,4800,3,53,0.754
2019-05-15 00:00:00.0,7810,4800,3,54,0.674
2019-05-15 00:00:00.0,7810,5800,3,50,0.739
2019-05-15 00:00:00.0,7810,5800,4,51,0.824
2019-05-15 00:00:00.0,7810,5800,4,52,0.86
2019-05-15 00:00:00.0,7810,5800,2,53,0.631
2017-05-17 00:00:00.0,1740,2400,3,52,0.769
2017-05-17 00:00:00.0,1740,2400,3,53,0.671
2017-05-17 00:00:00.0,1740,2400,3,54,0.738
2017-05-17 00:00:00.0,1740,2500,3,50,0.738
2017-05-17 00:00:00.0,1740,2500,3,51,0.757
2017-05-17 00:00:00.0,1740,2500,3,52,0.774
2017-05-17 00:00:00.0,1740,2500,3,53,0.656
2017-05-17 00:00:00.0,1740,2500,3,54,0.766
2017-05-17 00:00:00.0,1740,2600,3,50,0.746
2017-05-17 00:00:00.0,1740,2600,3,51,0.739
2017-05-17 00:00:00.0,1740,2600,3,52,0.755
2017-05-17 00:00:00.0,1740,2600,3,53,0.68
2017-05-17 00:00:00.0,1740,2600,4,54,0.812
2017-05-17 00:00:00.0,1750,4100,3,50,0.702
2017-05-17 00:00:00.0,1750,4100,3,51,0.721
2017-05-17 00:00:00.0,1750,4100,3,52,0.805
2017-05-17 00:00:00.0,1750,4100,2,53,0.552
2017-05-17 00:00:00.0,1750,4100,3,54,0.73
2017-05-17 00:00:00.0,1750,4200,3,50,0.691
2017-05-17 00:00:00.0,1750,4200,2,51,0.645
2017-05-17 00:00:00.0,1750,4200,3,52,0.732
2017-05-17 00:00:00.0,1750,4200,2,53,0.608
2017-05-17 00:00:00.0,1750,4200,3,54,0.778
2017-05-17 00:00:00.0,1760,3100,3,50,0.704
2017-05-17 00:00:00.0,1760,3100,3,51,0.736
2017-05-17 00:00:00.0,1760,3100,3,52,0.703
2017-05-17 00:00:00.0,1760,3100,3,53,0.66
2017-05-17 00:00:00.0,1760,3100,3,54,0.717
2017-05-17 00:00:00.0,1760,3200,3,50,0.749
2017-05-17 00:00:00.0,1760,3200,2,51,0.611
2017-05-17 00:00:00.0,1760,3200,3,52,0.703
2017-05-17 00:00:00.0,1760,3200,4,53,0.827
2017-05-17 00:00:00.0,1760,3200,4,54,0.853
2017-05-17 00:00:00.0,1760,3300,3,50,0.693
2017-05-17 00:00:00.0,1760,3300,3,51,0.662
2017-05-17 00:00:00.0,1760,3300,2,52,0.613
2017-05-17 00:00:00.0,1760,3300,3,53,0.77
2017-05-17 00:00:00.0,1760,3300,3,54,0.726
2017-05-17 00:00:00.0,1760,3400,3,50,0.723
2017-05-17 00:00:00.0,1760,3400,3,51,0.662
2017-05-17 00:00:00.0,1760,3400,3,52,0.662
2017-05-17 00:00:00.0,1760,3400,3,53,0.708
2017-05-17 00:00:00.0,1760,3400,4,54,0.858
2017-05-17 00:00:00.0,1800,5200,3,50,0.736
2017-05-17 00:00:00.0,1800,5200,3,51,0.713
2017-05-17 00:00:00.0,1800,5200,4,52,0.818
2017-05-17 00:00:00.0,1800,5200,3,53,0.752
2017-05-17 00:00:00.0,1800,5200,3,54,0.662
2017-05-17 00:00:00.0,1800,5300,3,50,0.723
2017-05-17 00:00:00.0,1800,5300,2,51,0.576
2017-05-17 00:00:00.0,1800,5300,3,52,0.766
2017-05-17 00:00:00.0,1800,5300,3,53,0.801
2017-05-17 00:00:00.0,1800,5300,3,54,0.749
2017-05-17 00:00:00.0,1810,4600,3,50,0.669
2017-05-17 00:00:00.0,1810,4600,3,51,0.681
2017-05-17 00:00:00.0,1810,4600,3,52,0.697
2017-05-17 00:00:00.0,1810,4600,2,53,0.634
2017-05-17 00:00:00.0,1810,4600,3,54,0.662
2020-05-15 00:00:00.0,037,5500,3,51,0.803
2020-05-15 00:00:00.0,037,5500,4,52,0.853
2020-05-15 00:00:00.0,037,5500,4,53,0.857
2020-05-15 00:00:00.0,037,5500,3,54,0.707
2020-05-15 00:00:00.0,037,5600,3,50,0.758
2020-05-15 00:00:00.0,037,5600,3,51,0.782
2020-05-15 00:00:00.0,037,5600,3,52,0.756
2020-05-15 00:00:00.0,037,5600,3,53,0.689
2020-05-15 00:00:00.0,037,5600,3,54,0.803
2020-05-15 00:00:00.0,037,5700,4,50,0.819
2020-05-15 00:00:00.0,037,5700,4,51,0.857
2020-05-15 00:00:00.0,037,5700,5,52,0.94
2020-05-15 00:00:00.0,037,5700,3,53,0.689
2018-05-16 00:00:00.0,1730,3900,4,51,0.85
2018-05-16 00:00:00.0,1730,3900,4,52,0.827
2018-05-16 00:00:00.0,1730,3900,3,53,0.781
2018-05-16 00:00:00.0,1730,3900,2,54,0.559
2018-05-16 00:00:00.0,1730,4000,3,50,0.757
2018-05-16 00:00:00.0,1730,4000,4,51,0.841
2018-05-16 00:00:00.0,1730,4000,4,52,0.818
2018-05-16 00:00:00.0,1730,4000,3,53,0.753
2018-05-16 00:00:00.0,1730,4000,2,54,0.614
2018-05-16 00:00:00.0,1740,1900,3,50,0.744
2018-05-16 00:00:00.0,1740,1900,3,51,0.73
2018-05-16 00:00:00.0,1740,1900,4,52,0.887
2018-05-16 00:00:00.0,1740,1900,3,53,0.699
2018-05-16 00:00:00.0,1740,1900,3,54,0.659
2018-05-16 00:00:00.0,1740,2000,3,50,0.695
2018-05-16 00:00:00.0,1740,2000,4,51,0.841
2018-05-16 00:00:00.0,1740,2000,4,52,0.822
2018-05-16 00:00:00.0,1740,2000,2,53,0.628
2018-05-16 00:00:00.0,1740,2000,1,54,0.488
2019-05-15 00:00:00.0,5810,5800,3,53,0.709
2019-05-15 00:00:00.0,5810,5800,3,54,0.709
2019-05-15 00:00:00.0,5820,4900,2,50,0.567
2019-05-15 00:00:00.0,5820,4900,1,51,0.479
2019-05-15 00:00:00.0,5820,4900,3,52,0.714
2019-05-15 00:00:00.0,5820,4900,2,53,0.629
2019-05-15 00:00:00.0,5820,4900,1,54,0.446
2019-05-15 00:00:00.0,5820,5000,2,50,0.581
2019-05-15 00:00:00.0,5820,5000,2,51,0.642
2019-05-15 00:00:00.0,5820,5000,2,52,0.581
2019-05-15 00:00:00.0,5820,5000,2,53,0.558
2019-05-15 00:00:00.0,5820,5000,2,54,0.542
2019-05-15 00:00:00.0,5820,5100,2,50,0.603
2019-05-15 00:00:00.0,5820,5100,2,51,0.589
2019-05-15 00:00:00.0,5820,5100,3,52,0.68
2019-05-15 00:00:00.0,5820,5100,2,53,0.561
2019-05-15 00:00:00.0,5820,5100,2,54,0.58
2019-05-15 00:00:00.0,6700,4500,4,50,0.815
2019-05-15 00:00:00.0,6700,4500,4,51,0.879
2019-05-15 00:00:00.0,6700,4500,3,52,0.76
2019-05-15 00:00:00.0,6700,4500,4,53,0.869
2019-05-15 00:00:00.0,6700,4500,3,54,0.753
2019-05-15 00:00:00.0,6710,3500,3,50,0.78
2019-05-15 00:00:00.0,6710,3500,4,51,0.81
2019-05-15 00:00:00.0,6710,3500,4,52,0.837
2019-05-15 00:00:00.0,6710,3500,4,53,0.828
2019-05-15 00:00:00.0,6710,3500,2,54,0.645
2019-05-15 00:00:00.0,6710,3600,3,50,0.756
2019-05-15 00:00:00.0,6710,3600,3,51,0.799
2019-05-15 00:00:00.0,6710,3600,3,52,0.769
2019-05-15 00:00:00.0,6710,3600,3,53,0.772
2019-05-15 00:00:00.0,6710,3600,3,54,0.684
2019-05-15 00:00:00.0,6720,4300,3,50,0.758
2019-05-15 00:00:00.0,6720,4300,4,51,0.819
2019-05-15 00:00:00.0,6720,4300,3,52,0.737
2019-05-15 00:00:00.0,6720,4300,4,53,0.828
2019-05-15 00:00:00.0,6720,4300,2,54,0.649
2019-05-15 00:00:00.0,6720,4400,3,50,0.805
2019-05-15 00:00:00.0,8750,4200,3,50,0.754
2019-05-15 00:00:00.0,8750,4200,3,51,0.744
2019-05-15 00:00:00.0,8750,4200,3,52,0.786
2019-05-15 00:00:00.0,8750,4200,3,53,0.745
2019-05-15 00:00:00.0,8750,4200,3,54,0.739
2019-05-15 00:00:00.0,8760,3100,3,50,0.704
2019-05-15 00:00:00.0,8760,3100,3,51,0.732
2019-05-15 00:00:00.0,8760,3100,2,52,0.583
2019-05-15 00:00:00.0,8760,3100,3,53,0.792
2019-05-15 00:00:00.0,8760,3100,3,54,0.709
2019-05-15 00:00:00.0,8760,3200,3,50,0.664
2019-05-15 00:00:00.0,8760,3200,3,51,0.75
2019-05-15 00:00:00.0,8760,3200,3,52,0.653
2019-05-15 00:00:00.0,8760,3200,3,53,0.732
2019-05-15 00:00:00.0,8760,3200,2,54,0.52
2019-05-15 00:00:00.0,8760,3300,3,50,0.74
2019-05-15 00:00:00.0,8760,3300,3,51,0.784
2019-05-15 00:00:00.0,8760,3300,3,52,0.674
2019-05-15 00:00:00.0,8760,3300,3,53,0.787
2019-05-15 00:00:00.0,8760,3300,3,54,0.713
2019-05-15 00:00:00.0,8760,3400,3,50,0.773
2019-05-15 00:00:00.0,8760,3400,4,51,0.847
2019-05-15 00:00:00.0,8760,3400,3,52,0.688
2019-05-15 00:00:00.0,8760,3400,3,53,0.787
2019-05-15 00:00:00.0,8760,3400,3,54,0.769
2019-05-15 00:00:00.0,8800,5200,3,50,0.677
2019-05-15 00:00:00.0,8800,5200,3,51,0.723
2019-05-15 00:00:00.0,8800,5200,3,52,0.668
2019-05-15 00:00:00.0,8800,5200,3,53,0.725
2019-05-15 00:00:00.0,8800,5200,2,54,0.593
2019-05-15 00:00:00.0,8810,4600,3,50,0.738
2019-05-15 00:00:00.0,8810,4600,4,51,0.824
2019-05-15 00:00:00.0,8810,4600,2,52,0.593
2019-05-15 00:00:00.0,8810,4600,3,53,0.805
2019-05-15 00:00:00.0,8810,4600,3,54,0.729
2019-05-15 00:00:00.0,8810,4700,3,50,0.737
2019-05-15 00:00:00.0,8810,4700,4,51,0.851
2019-05-15 00:00:00.0,8810,4700,3,52,0.659
2019-05-15 00:00:00.0,8810,4700,3,53,0.677
2019-05-15 00:00:00.0,8810,4700,3,54,0.761
2019-05-15 00:00:00.0,8810,4800,3,50,0.728
2020-05-15 00:00:00.0,5740,2200,2,54,0.63
2020-05-15 00:00:00.0,5740,2300,3,50,0.713
2020-05-15 00:00:00.0,5740,2300,3,51,0.782
2020-05-15 00:00:00.0,5740,2300,4,52,0.873
2020-05-15 00:00:00.0,5740,2300,2,53,0.545
2020-05-15 00:00:00.0,5740,2300,3,54,0.652
2020-05-15 00:00:00.0,5740,2400,3,50,0.762
2020-05-15 00:00:00.0,5740,2400,3,51,0.758
2020-05-15 00:00:00.0,5740,2400,4,52,0.844
2020-05-15 00:00:00.0,5740,2400,3,53,0.666
2020-05-15 00:00:00.0,5740,2400,3,54,0.781
2020-05-15 00:00:00.0,5740,2500,3,50,0.757
2020-05-15 00:00:00.0,5740,2500,4,51,0.816
2020-05-15 00:00:00.0,5740,2500,4,52,0.841
2020-05-15 00:00:00.0,5740,2500,3,53,0.684
2020-05-15 00:00:00.0,5740,2500,3,54,0.686
2020-05-15 00:00:00.0,5740,2600,3,50,0.741
2020-05-15 00:00:00.0,5740,2600,3,51,0.766
2020-05-15 00:00:00.0,5740,2600,4,52,0.827
2020-05-15 00:00:00.0,5740,2600,2,53,0.631
2020-05-15 00:00:00.0,5740,2600,3,54,0.738
2020-05-15 00:00:00.0,5750,4100,3,50,0.76
2020-05-15 00:00:00.0,5750,4100,5,51,0.93
2020-05-15 00:00:00.0,5750,4100,3,52,0.805
2020-05-15 00:00:00.0,5750,4100,2,53,0.53
2020-05-15 00:00:00.0,5750,4100,3,54,0.776
2020-05-15 00:00:00.0,5750,4200,4,50,0.821
2020-05-15 00:00:00.0,5750,4200,4,51,0.901
2020-05-15 00:00:00.0,5750,4200,4,52,0.827
2020-05-15 00:00:00.0,5750,4200,3,53,0.691
2020-05-15 00:00:00.0,5750,4200,4,54,0.863
2020-05-15 00:00:00.0,5760,3100,3,50,0.71
2020-05-15 00:00:00.0,5760,3100,4,51,0.904
2020-05-15 00:00:00.0,5760,3100,3,52,0.758
2020-05-15 00:00:00.0,5760,3100,2,53,0.613
2020-05-15 00:00:00.0,5760,3100,2,54,0.566
2020-05-15 00:00:00.0,5760,3200,3,50,0.695
2020-05-15 00:00:00.0,5760,3200,3,51,0.791
2020-05-15 00:00:00.0,5760,3200,2,52,0.527
2020-05-15 00:00:00.0,5760,3200,3,53,0.74
2020-05-15 00:00:00.0,5760,3200,3,54,0.721
2020-05-15 00:00:00.0,5760,3300,3,50,0.785
2020-05-15 00:00:00.0,5760,3300,4,51,0.829
2020-05-15 00:00:00.0,5760,3300,3,52,0.783
2020-05-15 00:00:00.0,5760,3300,4,53,0.825
2020-05-15 00:00:00.0,5760,3300,3,54,0.704
2020-05-15 00:00:00.0,5760,3400,3,50,0.712
2020-05-15 00:00:00.0,5760,3400,3,51,0.782
2020-05-15 00:00:00.0,5760,3400,2,52,0.536
2020-05-15 00:00:00.0,5760,3400,3,53,0.774
2020-05-15 00:00:00.0,5760,3400,3,54,0.755
2020-05-15 00:00:00.0,5800,5200,3,50,0.775
2020-05-15 00:00:00.0,5800,5200,4,51,0.895
2020-05-15 00:00:00.0,5800,5200,4,52,0.863
2020-05-15 00:00:00.0,5800,5200,2,53,0.628
2020-05-15 00:00:00.0,5800,5200,3,54,0.712
2020-05-15 00:00:00.0,5800,5300,3,50,0.708
2020-05-15 00:00:00.0,5800,5300,3,51,0.763
2020-05-15 00:00:00.0,5800,5300,3,52,0.669
2020-05-15 00:00:00.0,5800,5300,3,53,0.723
2020-05-15 00:00:00.0,5800,5300,3,54,0.678
2020-05-15 00:00:00.0,5810,4600,3,50,0.73
2020-05-15 00:00:00.0,5810,4600,4,51,0.829
2020-05-15 00:00:00.0,5810,4600,3,52,0.724
2020-05-15 00:00:00.0,5810,4600,2,53,0.604
2020-05-15 00:00:00.0,5810,4600,3,54,0.764
2020-05-15 00:00:00.0,5810,4700,3,50,0.772
2020-05-15 00:00:00.0,5810,4700,3,51,0.767
2020-05-15 00:00:00.0,5810,4700,3,52,0.721
2020-05-15 00:00:00.0,5810,4700,3,53,0.712
2020-05-15 00:00:00.0,5810,4700,4,54,0.888
2018-05-16 00:00:00.0,7810,4600,3,50,0.765
2018-05-16 00:00:00.0,7810,4600,3,51,0.804
2018-05-16 00:00:00.0,7810,4600,2,52,0.607
2018-05-16 00:00:00.0,7810,4600,4,53,0.859
2018-05-16 00:00:00.0,7810,4600,3,54,0.789
2018-05-16 00:00:00.0,7810,4700,3,50,0.758
2018-05-16 00:00:00.0,7810,4700,3,51,0.785
2018-05-16 00:00:00.0,7810,4700,3,52,0.79
2018-05-16 00:00:00.0,7810,4700,4,53,0.822
2018-05-16 00:00:00.0,7810,4700,2,54,0.634
2018-05-16 00:00:00.0,7810,4800,3,50,0.772
2018-05-16 00:00:00.0,7810,4800,3,51,0.795
2018-05-16 00:00:00.0,7810,4800,3,52,0.727
2018-05-16 00:00:00.0,7810,4800,4,53,0.876
2018-05-16 00:00:00.0,7810,4800,3,54,0.688
2018-05-16 00:00:00.0,7810,5800,3,50,0.751
2018-05-16 00:00:00.0,7810,5800,4,51,0.878
2018-05-16 00:00:00.0,7810,5800,2,52,0.61
2018-05-16 00:00:00.0,7810,5800,4,53,0.832
2018-05-16 00:00:00.0,7810,5800,3,54,0.683
2018-05-16 00:00:00.0,7820,4900,2,50,0.641
2018-05-16 00:00:00.0,7820,4900,3,51,0.667
2018-05-16 00:00:00.0,7820,4900,2,52,0.56
2018-05-16 00:00:00.0,7820,4900,3,53,0.709
2018-05-16 00:00:00.0,7820,4900,2,54,0.628
2018-05-16 00:00:00.0,7820,5000,2,50,0.616
2018-05-16 00:00:00.0,7820,5000,2,51,0.626
2018-05-16 00:00:00.0,7820,5000,2,52,0.603
2018-05-16 00:00:00.0,7820,5000,3,53,0.68
2018-05-16 00:00:00.0,7820,5000,2,54,0.556
2018-05-16 00:00:00.0,7820,5100,2,50,0.628
2018-05-16 00:00:00.0,5730,3800,2,54,0.614
